s_name,b_hour,county,address,rate,geo_loc,pic_url,gmaps_url,type,comm,area,create_time,update_time
綠島 朝日溫泉,星期一04:30–11:0016:00–23:00星期二04:30–11:0016:00–23:00星期三04:30–11:0016:00–23:00星期四04:30–11:0016:00–23:00星期五04:30–11:0016:00–23:00星期六04:30–11:0016:00–23:00星期日04:30–11:0016:00–23:00,台東縣,台東縣綠島鄉溫泉路167號,4.2,"121.50418,22.63705",https://lh3.googleusercontent.com/p/AF1QipPN82sL-Uqk_WxAchKCjNNeuk2vapDOgsrGA3Xm=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ4UFCM_6MbzQRLuHQS7P2qSM,戶外,4933,綠島鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
法務部矯正署綠島監獄,,台東縣,台東縣綠島鄉192號,,"121.47633,22.67303",,https://www.google.com/maps/place/?q=place_id:ChIJp0UYRqSNbzQR9QaLdI4NK6c,戶外,,綠島鄉,2025-05-05 12:54:26,
綠島觀音洞廟,,台東縣,台東縣綠島鄉,4.4,"121.50652,22.67147",https://lh3.googleusercontent.com/p/AF1QipN7TnAJJeKv7egN8RHAJXOMlPe5duFqPdvhUJJs=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ30I4IVeNbzQRSgRWiiH20MA,戶外,52,綠島鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
綠島梅花鹿生態園區 Sika Deer Ecological Park,星期一09:00–18:00星期二09:00–18:00星期三09:00–18:00星期四09:00–18:00星期五09:00–18:00星期六09:00–18:00星期日09:00–18:00,台東縣,台東縣綠島鄉草山201號,4.3,"121.49545,22.67121",https://lh3.googleusercontent.com/p/AF1QipMI1uE38PgkQzoEavOQjs4AzzUTIRdowwfxENtX=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ469-otyNbzQRGZdgX3rNP5c,戶外,283,綠島鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
五孔洞 jikarahem（最深處）,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣蘭嶼鄉,4.4,"121.51145,22.08038",https://lh3.googleusercontent.com/p/AF1QipOO9icAtbpQ900KYPmVAEMzBDCznPrs5i5ANHaA=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ0b0xVxQPcDQRBbKHt3VXNOM,戶外,465,蘭嶼鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
野銀部落與地下屋,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣蘭嶼鄉東清村,4.6,"121.56768,22.03738",https://lh3.googleusercontent.com/p/AF1QipPVvS5DpPu4_BBXytbF3OPwE7WqtvxoRlbHwFP6=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJdY3XNkwJcDQR7ctekaL4h88,戶外,146,蘭嶼鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
Do pinadon no vahao 鋼盔岩,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣蘭嶼鄉,4.3,"121.59792,22.02242",https://lh3.googleusercontent.com/p/AF1QipNR3P7saBwPGdn_giO0T_B2Ux4qYFlzJY58Xjxx=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ78Gt5L0JcDQRjeaomOyMEc8,戶外,116,蘭嶼鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
Ji mazicing 龍頭岩,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣蘭嶼鄉環島公路,4.4,"121.58836,22.00193",https://lh3.googleusercontent.com/p/AF1QipNJIvOoTaE9XSxkLntzP4oWKpncD096QrczDQZY=w408-h545-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ7TMSLyoKcDQRqkWY_3yOBu4,戶外,511,蘭嶼鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
成廣澳文化地景 廣恆發商號,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣成功鎮成廣路,4.1,"121.40301,23.16079",https://lh3.googleusercontent.com/p/AF1QipORqYNlzIlGrRD08GL1gG5s8anSTWkzHGRsbNrf=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJWURmgc1vbzQR_40RFPrMOkM,戶外,288,成功鎮,2025-05-05 12:54:26,2025-05-05 12:54:26
臺東池上錦新三號道路 伯朗大道,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣池上鄉錦新三號道路,4.4,"121.21300,23.09881",https://lh3.googleusercontent.com/p/AF1QipOb8GqPMOzDJZzRYtYzmZMRpturtJLojAyFiDbx=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJZatyKu4JbzQRyHuSojQ6qQ0,戶外,9114,池上鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
忠勇自行車道,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣長濱鄉東13鄉道,4.5,"121.45136,23.33053",https://lh3.googleusercontent.com/p/AF1QipNsTKVUjMnVHe7NHlW2uG7DiGmtkXmyq29BQA2w=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJNzaWgE1dbzQR4tjqKKB3qsQ,戶外,2538,長濱鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
台東縣千年夫妻樹,,台東縣,台東縣卑南鄉美農村,3.8,"121.07553,22.83967",https://lh3.googleusercontent.com/p/AF1QipPOUojVsp5WLa3WIAyTXVAbZ4ECHXkfScUF9Wxs=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ0YUbWX6wbzQRYW9uqY0r9GE,戶外,140,卑南鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
鹿野龍田崑慈堂,星期一09:00–17:00星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台東縣,台東縣鹿野鄉光榮路308號,4.4,"121.12042,22.90452",https://lh3.googleusercontent.com/p/AF1QipNSt0DMQTES7ZU5WAN81QTLoFwrTK2P_bERHrmB=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ-7macwOlbzQRADdvnCIWBOo,戶外,116,鹿野鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
富源觀景平台,星期一08:00–17:00星期二08:00–17:00星期三08:00–17:00星期四08:00–17:00星期五08:00–17:00星期六08:00–17:00星期日08:00–17:00,台東縣,台東縣卑南鄉,4.4,"121.15231,22.82822",https://lh3.googleusercontent.com/p/AF1QipPu8B3YYJW1XG_1M06ajHnSENKrelnTBJle2132=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJHwWswHO7bzQRkTmMkmQ84Vc,戶外,530,卑南鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
台東縣客家文化園區,,台東縣,台東縣池上鄉新光路1號,3.5,"121.20086,23.11229",https://lh3.googleusercontent.com/p/AF1QipNTffGCP8bhwaA5IVjz5MQhShHPkUySztwuSkRs=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ-Y9FJHYMbzQRbopHv9VD9Wo,室內,433,池上鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
大巴六九部落,,台東縣,台東縣卑南鄉科山路352號號,4.3,"121.06662,22.80124",https://lh3.googleusercontent.com/p/AF1QipPpU2V8Hpw0AClCFstBj1sYnBYB9bdGUvTkYb7S=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJKdRTFrKwbzQRH6ZIutDda6c,戶外,3,卑南鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
霧鹿部落祭祀場,,台東縣,台東縣海端鄉,4.3,"121.04113,23.16953",https://lh3.googleusercontent.com/p/AF1QipM3wEr4ZhX7iYkEG4U8fYdP-Ago8Jyy6WVbJcev=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ2yzz6CMFbzQRM4apGdO7Fr0,戶外,3,海端鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
電光社區活動中心兼關山鎮避難收容處所,星期一09:00–17:00星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六休息星期日休息,台東縣,台東縣關山鎮中興85號,4.4,"121.17360,23.00757",https://lh3.googleusercontent.com/p/AF1QipMi20ZvBrmXUMvCZ_8ykqjtorhsF3C6HSHRycxb=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJtcGEiMqgbzQRaimp9EVbJyU,室內,111,關山鎮,2025-05-05 12:54:26,2025-05-05 12:54:26
鸞山森林博物館（森林文化博物館）,星期一09:00–14:00星期二09:00–14:00星期三09:00–14:00星期四09:00–14:00星期五09:00–14:00星期六09:00–14:00星期日09:00–14:00,台東縣,台東縣延平鄉鸞山森林博物館,4.5,"121.16742,22.88735",https://lh3.googleusercontent.com/p/AF1QipPOFz2HyLWoT9NUmqtCXcK-_EBfIg34-RXcM8Gi=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVVWubzQRz5BaIwu_Dos,室內,1978,延平鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
紅葉谷綠能溫泉園區 Vakangan Hot Spring Park,,台東縣,台東縣延平鄉紅谷路121號,4.9,"121.06929,22.89067",https://lh3.googleusercontent.com/p/AF1QipOVx6omuOauITk-OWrv6SfzDU8Wj0ucmdAVdf9e=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJm11uOBGvbzQRV0W9oy9g744,戶外,3321,延平鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
初鹿部落遊戲屋,星期一休息星期二休息星期三13:00–16:00星期四休息星期五14:00–17:00星期六09:00–12:0013:00–16:00星期日休息,台東縣,台東縣卑南鄉卑南、,5.0,"121.09029,22.85662",https://lh3.googleusercontent.com/p/AF1QipPfnF-2CvImTNnJ6cb9EyrmAlW9upoEsVxS9Eu0=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAZ5heay7bzQRmlcANtvvZII,戶外,3,卑南鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
新化部落 Kuvareng,,台東縣,台東縣達仁鄉,4.7,"120.85844,22.38082",https://lh3.googleusercontent.com/p/AF1QipOhQU9aPzozASUdetceUWn5fPjY6DYBaQ9iCFdt=w425-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVZXVcTQR8j4W4tDYrBM,戶外,15,達仁鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
利吉活動中心(卑南鄉災民收容所),,台東縣,台東縣卑南鄉東45鄉道70號號,4.3,"121.13431,22.82418",https://lh3.googleusercontent.com/p/AF1QipMm_buivEev39QHBvPFWc1Fum7zkpCX8t18moh0=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ8TXWMai7bzQRCDrCentYNIY,室內,12,卑南鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
樟原部落天然冷泉,,台東縣,台東縣長濱鄉花東海岸公路49號,2.7,"121.48388,23.41500",https://lh3.googleusercontent.com/p/AF1QipO8VM6cQqTnNopOAQGInPRzZMl8gNL9iMMDzVIz=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJDcJslA5bbzQR1Z14bf22X3Y,戶外,31,長濱鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
都蘭部落,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣東河鄉,4.6,"121.22606,22.87192",https://lh3.googleusercontent.com/p/AF1QipOKgN7LpHgbtEpSbqiYXwZEzrj3ilobvXbzNiJK=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ2YA9UuaibzQRIghBpyaB0eU,戶外,28,東河鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
瀧部落 Calavig Tribe,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣太麻里鄉多良產業道路,4.3,"120.95530,22.51007",https://lh3.googleusercontent.com/p/AF1QipPbjHOusNPtZvdql-67sfDefF9ehbERLd9Xfbrn=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJs0UxkLrTbzQRp5c6KJi3aGI,戶外,16,太麻里鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
森永部落Tjarilik,,台東縣,台東縣達仁鄉,4.3,"120.86484,22.28265",https://lh3.googleusercontent.com/p/AF1QipMqvjrIAy2cnOGBRDvVSrXa3aq_baua58r4FVxu=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJQ0HlXOLScTQR51P03G3z5RE,戶外,8,達仁鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
拉勞蘭部落 Lalaulan,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣太麻里鄉,4.3,"120.98878,22.57582",https://lh3.googleusercontent.com/p/AF1QipPV-ewN6pEil9u_PkqS_Oyn1PE1c_s9IMVEisAX=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJz8DoYQrObzQR06DJwrBnoQ8,戶外,90,太麻里鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
9420濱海公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣大武鄉,4.4,"120.89791,22.34387",https://lh3.googleusercontent.com/p/AF1QipNXR9wSR680vgc6hs7Rja6z0GlJtN5ROQxPhVpF=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ3dXeHDUrcDQRuu_O1QRgUPw,戶外,926,大武鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
南竹湖部落咖啡,,台東縣,台東縣長濱鄉南竹湖村18鄰40之2號,4.7,"121.42147,23.27443",https://lh3.googleusercontent.com/p/AF1QipOn7yBxGbYp64yo9m2ZAoapQ3ygJyl9JiUihABU=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJBYmN7F9obzQRdE850rrm_mY,室內,18,長濱鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
華源海灣 HuaYuan Bay,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣太麻里鄉台9線395.5公里,4.3,"121.02894,22.66253",https://lh3.googleusercontent.com/p/AF1QipOgHaEJcMxRw1aewvjFJRqTXkQ6V51BHhyA3sBY=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJeQoYaRzJbzQRx6STU09tf1U,戶外,4073,太麻里鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
"天空步道(園區重整中,暫不開放)",星期一08:00–17:00星期二休息星期三08:00–17:00星期四08:00–17:00星期五08:00–17:00星期六08:00–17:00星期日08:00–17:00,台東縣,台東縣金峰鄉台東縣太麻里鄉溪,3.5,"120.96388,22.59278",https://lh3.googleusercontent.com/p/AF1QipNpIvP8ee7_yRojjSyo9MmkozbOTYbOtm8yT7Mk=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJlUm_28fNbzQRsJKojC1QXZQ,戶外,175,金峰鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
杉原灣沙灘,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台東縣,台東縣卑南鄉海水浴場,4.7,"121.18612,22.83077",https://lh3.googleusercontent.com/p/AF1QipPTAxT8uSMbZmUqGwi0pmnH5vxzeSV49V4LcP_5=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJGwhceQK9bzQRvtR2mztO-9M,戶外,524,卑南鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
中興崗哨-一閃一閃1313以物易物部落市集,星期一10:00–16:00星期二休息星期三休息星期四10:00–16:00星期五10:00–16:00星期六10:00–16:00星期日10:00–16:00,台東縣,台東縣鹿野鄉和平路25號,4.5,"121.14120,22.88906",https://lh3.googleusercontent.com/p/AF1QipMb6KWvMGu2U81kEhUUmFLYHNExr-Km5kOlDibX=w425-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJUZwulOmkbzQR1kO3r8dpOIM,戶外,203,鹿野鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
太麻里華源曙光觀景台,,台東縣,台東縣太麻里鄉,4.5,"121.02289,22.65492",https://lh3.googleusercontent.com/p/AF1QipMWqkJM5QVQLPDjj2jpa7oRUzFYvJo-lJgaOGPr=w408-h245-k-no,https://www.google.com/maps/place/?q=place_id:ChIJW_8GzfzJbzQRAyajlhzNlds,戶外,776,太麻里鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
知卡宣綠森林親水公園,星期一07:00–17:30星期二07:00–17:30星期三07:00–17:30星期四07:00–17:30星期五07:00–17:30星期六07:00–17:30星期日07:00–17:30,花蓮縣,花蓮縣吉安鄉中正路二段299號,4.4,"121.58289,23.95014",https://lh3.googleusercontent.com/p/AF1QipMR7rL4f9lFwVCGZyxkJLMVUOeCciHIP9w453Zj=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJa9-N0WuhaDQRGEKY2cZWYgU,戶外,6376,吉安鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
赤柯山小瑞士農場,,花蓮縣,花蓮縣玉里鎮275號,4.5,"121.39594,23.39444",https://lh3.googleusercontent.com/p/AF1QipM6XzoOFv1uAEMgkKodSAUuspSCri7OeZ1Blo2N=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ1_Yo6ZxDbzQRaXL7XFiq1vQ,室內,1677,玉里鎮,2025-05-05 12:54:26,2025-05-05 12:54:26
靜思精舍,星期一08:00–17:30星期二08:00–17:30星期三08:00–17:30星期四08:00–17:30星期五08:00–17:30星期六休息星期日休息,花蓮縣,花蓮縣新城鄉精舍街88巷1號,4.7,"121.60175,24.05454",https://lh3.googleusercontent.com/p/AF1QipOgdsHTK2EMVfyZllEqrckYqFvDemjtMAlK6ms4=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJKQB0qsWdaDQRqwVeA7oXYlM,戶外,597,新城鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
米棧古道/辦公室,,花蓮縣,花蓮縣壽豐鄉1段66號,4.2,"121.52320,23.79942",https://lh3.googleusercontent.com/p/AF1QipMBTnmN_0qwamZz2jlcyw6dfdkI_gIfuQdiJr2Z=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ2ZMKklmvaDQRwdgSZHH6Vbc,戶外,570,壽豐鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
白鮑溪親水園區,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,花蓮縣,花蓮縣壽豐鄉池南路五段82號,4.5,"121.51108,23.88973",https://lh3.googleusercontent.com/p/AF1QipN6R0uUEeDAgGEGHQAC4Yd0bWxoKfilLrSBKKlL=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJjYM6pnWkaDQRgtTkqefyG8U,戶外,924,壽豐鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
臺灣菸酒股份有限公司 花蓮酒廠,星期一09:00–17:00星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,花蓮縣,花蓮縣花蓮市美工路6號,3.8,"121.63575,24.01846",https://lh3.googleusercontent.com/p/AF1QipMau2gPTHcvanfMoeyZ4NzjhzdzaSNvUksnsfHr=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJX8KP-KMgZjQRgHl5WcnHsqE,室內,1197,花蓮市,2025-05-05 12:54:26,2025-05-05 12:54:26
安通溫泉飯店,,花蓮縣,花蓮縣玉里鎮溫泉36號,4.0,"121.34201,23.28079",https://lh3.googleusercontent.com/gps-proxy/ALd4DhERQv84ViPP7Vm35PION4FXU2R0W1e4puh-cUXTwdUivaEIoxb2bhfLMjpWzSEPXXq9aawjAt2MOlomJIgom3EbMCpfrLNlWZFds7mxqAR5KZG9XwosWIS_3EPvS6wADrbJ9a5Suem5-Nu49vaZ1tZTc0lNhXe8nulb_YO4-CcbBAS3cqeqp8zEDw=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJH_u1789rbzQRRVtHuMwWjo8,室內,2596,玉里鎮,2025-05-05 12:54:26,2025-05-05 12:54:26
林田山林業文化園區,星期一休息星期二09:00–16:00星期三09:00–16:00星期四09:00–16:00星期五09:00–16:00星期六09:00–16:00星期日09:00–16:00,花蓮縣,花蓮縣鳳林鎮林森路99巷99號,4.3,"121.39895,23.71809",https://lh3.googleusercontent.com/p/AF1QipPFxzSATAO6El4iEI0H9aalesemXYTNGL7x2oZ3=w408-h541-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ3-vwJLOzaDQRHnPlTZ31RsQ,戶外,10254,鳳林鎮,2025-05-05 12:54:26,2025-05-05 12:54:26
馬太鞍溼地生態館,星期一08:00–17:00星期二08:00–17:00星期三08:00–17:00星期四08:00–17:00星期五08:00–17:00星期六08:00–17:00星期日08:00–17:00,花蓮縣,花蓮縣光復鄉大全街60號,4.0,"121.40884,23.65814",https://lh3.googleusercontent.com/p/AF1QipPGdL2y08DrTa77iF_qim5jpnBcuTVfeaqKBdIq=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJFb1rZi1NbzQR3xRzcU-mo04,室內,2653,光復鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
太巴塱部落太巴塱阿美族文化發祥地,,花蓮縣,花蓮縣光復鄉,4.4,"121.46802,23.66019",https://lh3.googleusercontent.com/p/AF1QipMc1vjPL480CIK4ugkJc5an4Xikox0Cgpd4PziI=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJD1w3eFCtaDQRJmtctt8blzI,戶外,40,光復鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
大禹嶺管制站三叉口,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,花蓮縣,花蓮縣秀林鄉,4.3,"121.31003,24.18075",https://lh3.googleusercontent.com/p/AF1QipPsIvyvIVUh1f9HlCuYnah-XPzhpHTaV_MvhchF=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJe1yalWKSaDQRVi4EfeK0S_s,戶外,1931,秀林鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
關原,星期一07:00–18:00星期二07:00–18:00星期三07:00–18:00星期四07:00–18:00星期五07:00–18:00星期六07:00–18:00星期日07:00–18:00,花蓮縣,花蓮縣秀林鄉,4.3,"121.34309,24.18221",https://lh3.googleusercontent.com/p/AF1QipP_nAfXh-QK0K8W8jI4w8YmVUyGGdjr_d7PaHlG=w408-h286-k-no,https://www.google.com/maps/place/?q=place_id:ChIJLyCG1QeSaDQRiupDQGLYgfU,戶外,96,秀林鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
慈濟文化園區,星期一08:30–16:30星期二08:30–16:30星期三08:30–16:30星期四08:30–16:30星期五08:30–16:30星期六08:30–16:30星期日08:30–16:30,花蓮縣,花蓮縣花蓮市中央路三段703號,4.6,"121.59100,23.99487",https://lh3.googleusercontent.com/p/AF1QipM0IknpwkydTon3FjHbH6a0fv2tkfaeYpLHGhIl=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJocypB6-faDQRi1QGxo-qjK8,戶外,1192,花蓮市,2025-05-05 12:54:26,2025-05-05 12:54:26
慕谷慕魚生態廊道,,花蓮縣,花蓮縣秀林鄉花專1線,4.4,"121.47152,23.97657",https://lh3.googleusercontent.com/p/AF1QipMaTQ6JAo_hoQgmmQht5KBEYtIhECeYwoJK-RPn=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJi0Ii3ZeiaDQRyEgijmaEdqo,戶外,419,秀林鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
白楊步道水簾洞,,花蓮縣,花蓮縣秀林鄉台8線166.5K號白楊步道內,4.8,"121.47439,24.18055",https://lh3.googleusercontent.com/p/AF1QipPaYhMz84Pr9sNN2S_uRs7i9gcqt3hJ4pOsPTfq=w408-h307-k-no,https://www.google.com/maps/place/?q=place_id:ChIJia6EQAOFaDQRKRxzxeqxqFk,戶外,2944,秀林鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
玉山國家公園管理處南安管理站,星期一09:00–16:30星期二09:00–16:30星期三09:00–16:30星期四09:00–16:30星期五09:00–16:30星期六09:00–16:30星期日09:00–16:30,花蓮縣,花蓮縣卓溪鄉,4.4,"121.25843,23.30263",https://lh3.googleusercontent.com/p/AF1QipN3PI-_SUNi5hRnwYD23OWQjm63uD1mcAf8JX4=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ4XIyv9MUbzQRv9f-dLILqCw,戶外,79,卓溪鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
濱海自行車道,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,花蓮縣,花蓮縣新城鄉,4.5,"121.62720,24.03434",https://lh3.googleusercontent.com/p/AF1QipNf4MXWC_breary2Q3P7s9v4SgXhuZkqnhL8D4T=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ-wjQEwCeaDQRYiR_cmOnv_o,戶外,41,新城鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
羅峰鶴岡文旦,星期一08:00–17:30星期二08:00–17:30星期三08:00–17:30星期四08:00–17:30星期五08:00–17:30星期六08:00–17:30星期日08:00–17:30,花蓮縣,花蓮縣瑞穗鄉興鶴路一段76號,4.2,"121.39143,23.51024",https://lh3.googleusercontent.com/p/AF1QipPAIU_EGwXUwgjxZ4DCQNSUNIXyhHnQKdDcu0IQ=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ6UYlM3JPbzQRZCF2cKTxDLo,室內,20,瑞穗鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
瑞穗溫泉山莊,,花蓮縣,花蓮縣萬榮鄉23號,4.0,"121.34361,23.49656",https://lh3.googleusercontent.com/gps-proxy/ALd4DhHxTgAu1SJe-vf7E58B-pMIdcTx7RBhHSWciJO7LEyU5WtNBVHuBRmZI_eTG7rAYjF-webubsVR13Uk6uyneX2wy0d7Lrl3WmojtOtNC3O2L3gE70tGDvZPobtPcJ2r3wbeYos3E2vYaVpr54XoKI9hIE4-R4ovXKrDrVGcEhLjw8_LQ3WGf3E=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJzaADiPBFbzQRCkrERsp_Jc4,戶外,1325,萬榮鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
