gov Id 識別碼,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
C3_382000000A_207974,ChIJGSjSp3OoQjQR2fjhaJCVo1E,阿寶燒雞店,5.0,3,"['restaurant', 'point_of_interest', 'store', 'food', 'establishment']",新北市新莊區新莊路315號1B0171樓,121.4534033,25.0340858,OPERATIONAL,{'open_now': False},
C3_382000000A_207976,ChIJW4G7_HeoQjQR7m6FPXdDLLc,巨佳食品行,3.6,14,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",新北市新莊區瓊林路59之7號,121.4444706,25.0276293,OPERATIONAL,{'open_now': False},AeeoHcKvapQ_3XsKCmiCL6izLzI9EjX9iYJGtd8Z_J71m5ngcaqfEbv6E1B9zRsjB4kJH4mZRxl6qT-yxde8dp6Jv_ndTePV4CLeGjO6c9pezvKOQ1U5TviYUNSy68JvLia_u1MT5FHfmdx04ySZs6IWybIInp3UTVf7DzapCd7iW1VK7QCQxyfE1vb3ueudVC9VcP7mk1njxvnuQo-u0wvXpZWTjnqpalUROvR4iveLYuVA8DxOGPpmhwTMu_PtWXpY8b1yMnaPq8EH0dI0zJ3XUCLu3Zj8qYeNuB57VblFmaaSCmOG-iA
C3_382000000A_207979,ChIJe0pMFlThaDQRV8zxhcnVS18,魚之鄉谷關 鱘龍魚料理餐廳,4.4,1640,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市和平區東關路一段松鶴一巷20之1號,120.9831334,24.1786935,OPERATIONAL,{'open_now': False},AeeoHcJn9lUS4ExKB6GWWmXQsyeZxSvjbAeRHGI1VizDlP0VNxorwOd92DO9l3aVRRXeLcy03ewV42lHBIzB1pgn_e8G2-VH-kIoYoAZkzHGQBDxUfOU7NValq6NoWpS78uLaDat_hSpEs7e1CUII9OuAQy5z0MSconTj3b-L2qJjSismfBOPDDVKMDqlvCbkYqi01X3Gm_pz73jGQju0FrBM-9oA_moiHex4PwKxmANgmAskYGbbvRCz8UIyEOJnENa7Hy1A44qX52QRQl_PINg05bvNYasqTjFyXun3-KchKZBo8UNxG2VDaDbTCMl3c6S1GW8U9JN96hqKb7WRGpnhiogoxgm6roVWD_SQoxiFVp5qUWW4GH2GEs_Ww615gTTs_HqXkYd1pL0Jj_XtWw2VtSclZOMoM3cI8I31CSPHJR7TNYHQ4Fa_ljhBiMCatgOdUuKlQxX9TkDNUWhCm3dlTvxAv5eJ_wSxX1bfuf6kDeAKXNL70euP7VyIdrE-7GxESUHCS_yum96J10hL4LEbMTmpzSjYRLpA-ELt4dlPGI6Aj5jhZMWLBeHWpySCJmKYR-ZMqrE
C3_382000000A_207999,ChIJhS2TdeOpQjQRVZw5jT6L6Ug,俊客思飲料店,4.0,138,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",新北市永和區民生路45號1樓,121.522891,24.9979182,OPERATIONAL,{'open_now': True},AeeoHcKFRiaVUCxvYVd4enoBEXMxIHaXNWKjDLO8MEP3FJaYh6WzHmTPdBUMECfo_OjIQejwCSWHrwUI60qCkb_bKbQM0W6MBMmchsXIH4tKbGVMJkITAoTgL8LOzHLlz1LX1zKl0qwyCFt96RfqTeI3yggAIJACrzQLJ_uxTNPB-euzrx9eJ8e0R1EjJz0CfTWojCzK4YeYXDQaEgypdTXh-2hzDim-2ehqsGLEPeSahqKyCReiTd2fOBoDu1RaUFT6S5opzfXXCdlT2_b4FVw5_oapWLydtZLs1PIDTaIROx5dosPyr3A
C3_382000000A_208026,ChIJT30aAcWqQjQRwkgjq18Gw3I,深坑大樹下豆腐三吃,4.0,1364,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市深坑區里深坑街163號,121.612821,25.0010452,OPERATIONAL,{'open_now': True},AeeoHcJJdpLxSEWlsXUA7_9OX0nX-ydhAItv0THJpNG-KOuydCVKbtfn5vxFZXfHsHZqiXbwUpX2D-WHI4MWg0mswzHsk3kHyStAw5707UHsid4GRfZKGqQixOHkuYC9lzK4xHbaliSHjkY9Pzqp054ylYQrA1QiGnO6D80cl5UdtAXVQ79iGPaTJi4t-HHOo8tJ1eB5n9m5WxelXDUui4LcifD9GGTBhk2CJaSRjfazNgZ3Ho9MsXFyXhFgwgVO_FEoPaRlGbYwovt2pZIm_ompMUJEq9sge1HSHc7CNDlpMCGPRw9FE5E
C3_382000000A_208054,ChIJI9smeKseaDQRKH-DVjz9gpY,鶯歌甕仔麵- Yingge Noodles,3.5,628,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市鶯歌區重慶街95號老街陶館（大煙囪2樓2樓,121.347786,24.9521165,OPERATIONAL,{'open_now': False},AeeoHcIDUAQU1M4qxgOcRjljc_IP7hMUj22EH5DSR3PqNRytSSUELSel8STE9ZDcoUzctczSEn0pA5Zm-A2deIwr76TTSNyTmSnykNcYlf5pwKdRBRI1SlD0CSO_xkaGIjyCapp6TEFId3Ued3aQux0iBwgIrJFsk41QOsKK8YXiWWncHvPcKLwSHGVm0MAOkbPaoeYQZzEuaNODatTd9IYSIVT9kMJuEcbE16OUiXyfLMWTjhLY_PaenIVgb4jb1ekALcdB8zZ_mnHDQVygGroRRRw1BERjsN-h4RA7Ari72VKRVzzzvFv853bwTEgHITxQzu1BUbU1LDH7DL59I6-vPxykIw7gKTHyb1L9AkNqmXJZZNEa1L7Dt1QlN491z7hF9RarXy1fN2OqCJ6rP1LsUF3acFrYiytGwkKwCDKqBBkJSf64Z0_DHCJHhAnESVdCljzOP9E-8Q7TqNrz2ZKHis_lTb3XucWR2WICUzjxVym2xndwf5sNrzFH_vMKWSwfPAymusSIh46R8XZb00vWhIKzFJPM2g0cXY99KeYw38Yx5a0QNYPRXnvBjcmSHnxUkX_RK43z5R4dlw
C3_382000000A_208425,ChIJQUwuYvAOaDQRPR9pjTawiVw,馬家堡,4.0,476,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市烏來區大羅蘭47號,121.5001996,24.7751761,OPERATIONAL,{'open_now': False},AeeoHcJuNCN0bVOiU1fdBnFUovBsrSTBWv0rvg6tnqTKzxsLTW3dV8_eV9qXW-ECG1n-9q7a8cAZ0u41PyEuLBJNeVXURj7SxWSnJjhNad2Yp6HP6fD7eURb9BoadeC616O4znZ-BCq8rfcfEdzvKfOx5pMf1GlBKTLWj72JKOqJ5CjGSgQklXKvAk1mYu8dBuGAjLkvHg7RL1Z2MsFbF5VW0LrVb-L0RAiUXiRNa5JKOSurNR0OSC0xnzT-ekA4VWdkgyCabPcrH1vDEkJhEnXJiRwUzkV1FxlsLyh5imF_MYyetP9KFT0
C3_382000000A_208427,ChIJT_ul4I8OaDQRBZv6j30nZos,樂山莊鱘龍魚,4.2,194,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市烏來區71號,121.4922097,24.7921415,OPERATIONAL,{'open_now': False},AeeoHcLTAv2FaFo5PYGF2phZ-O1IljxynVaWT_CZDCcuBIYe5ozk3GC2DShTSDw-Cz-TXOPIhywdogC1vPYQmw3BFBJ7zhAnl-4qetiJtRV_zNU2YbAC1cEwDlzEM1F1HILTXn6_pWlTeLlLihDO_V6N_r2h35b6QaQs1ExmuKE-dMNTEFj6m0qsUyysBWP3aOuW4sNrIvca-C2j0ffkWXs418d9UlO3me_NhGaNTcMziXSphSIDe4PWjNoRfGewmXxhun3u0ajAbMN9Vj2SIYMr7F4oxbUR5eZdqX8NdKlFgLsE54AIRS8
C3_382000000A_208868,ChIJXYgQYfUBaDQRmmf4UQ6pJBY,新八力牛肉麵,4.1,388,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市新店區順安街67號,121.5407162,24.9865402,OPERATIONAL,{'open_now': True},AeeoHcL3Q4KBVvZU7J_O36PaWjwvAMcxRigAasc79jyUv7HqcTxUZbJUeNXLlOJSXr5nzc6AwQjh0KC3Tz3NgK-GGHoXKx8mve_osBh9QenVdM_MVhaIf02UfgyRt9w5tRHF35Vlj29_Ft8SPDZX67ozqKSL9YBJgg1HJScSIqdsCdpv9ea6KAOA3gCuv88wyUebGgLakmI1SA5eDqPoGgZ14Yxuc1PnDVtWIdxy1G1LP8jGC7nE-7p1m8SbxZrhrMiztcUjYUdJSWp9apkob_msiuJck1hAyBgg9Tjo9nMa1-tzL4A11JxkW2hn_W5llF7oe7D5P44wiWG3p2q_aYxiqCzEAqJag0fZcTmnvBJZF4FnySBlQ4BjBsDItAe7D7GITimf_KL6sYLVAa4RFqeYIAwRGFejPdDosJEGFvij3mOA7dtFXrk-J3Ko-4rOirLXa4ndWeRDLjw1vHgVcBeQFS8_JJ_wirf2v4oR2SqqfL8qGQwFO0sPp1jr-46TfDbGzmFmlgIi0HJeHbVcq9Yv0o4Ym-IDhpmZ286zUWQM5WMDrkVlo9JVezvhCllrb3EjbHVoKeTr
C3_382000000A_208878,ChIJFyMs8vevQjQRQh96l36Zua0,Kooks 異嗑堂 (K1 Danshui 淡水廚房),4.3,1403,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市淡水區仁愛街18巷12號,121.4469253,25.1703171,OPERATIONAL,{'open_now': True},AeeoHcIFWJkxJny160YlP2wr39jJQBxHW_ssIDHRGuOpKh_qh3sIhY7sP9h8nihRbTGIEFCpPlN0Zoiz7tReJ89zVz8QsFbLAILrfprIqMzGKBwKISqhA2PW1rtS7pOXBhNjUrsJLV7aNjBQvJBxoYoHWf0mGZsZOpQ8lOaKlUduSsLkantUTefvsC0e0zo9wCqiBr6PTqXDXsL-9t7lwUg3E9M_AtOrp1809NXHEbwXo8TnDeeGge4h2pl7RrA8KMzeoiboSNAvfydU7jjImCLtRhAv9XVdtAWnh2SMF3vAXoiJvzdLEFw
C3_382000000A_208902,ChIJ5bQWU9saaDQR423duuvDdZw,花岩山林,3.9,2143,"['restaurant', 'food', 'lodging', 'point_of_interest', 'establishment']",新北市三峽區有木路104之1號,121.4395717,24.8646509,OPERATIONAL,{'open_now': False},AeeoHcKPWc5hxKpoif5HIO2RonScRMIKHtKADupkpqwMgkhoj8B-OZzQUrmtXLanXQrMy2eBFH4u8YOLWYX9vGKh6xHMw3URxgHLbv7mlurL2UF0HKp0chUyj2W3XXSAITbwra9Nz-eN9esFX_RkmZ5kH9nmS9jBKnMfTLdGGgJLPrGoo681XkWzJIWqUjeHaU1P5t7DXs77Kftq0ivGWKgqbB5zd5BMrR2opcV_8g7iuG-hCwJbYQuVyBHF0niVMizPVWYe4Y5PwhBNG58LsRLx6Ugdh-ylXHAyQJ7RJHmepwvoc2p2IUE
C3_382000000A_208908,ChIJozZ_IXJMXTQR-f8xfaV_944,大海邊美食,3.8,355,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市萬里區漁澳路2號,121.6857931,25.1936986,OPERATIONAL,{'open_now': True},AeeoHcJKws72CbHyYgd9xXh-sJt1f4trlHIe1GEDtaVmJVdYV4_tn4_YJoKjazyJqWlzWNNrTBzWkInR2W44KogJUtjJXdfR3-5NXcAObZu-uZwF3byEJuSU4sofAfTQv4yillfZLmwJ-9CZpA4JBfzSnRJ_qD1xMgoJ9ehFgjv2jZq-iEGAwvbJKJuC_Z3AUly1ejDGJ5qMujRcLl0eSSBuiqbYZ-tqpNSpH5tXDYio4dqg0p1CWKqHz_8pddCQDxakbU4LzfSefl33D24kTR3_WToCcB6rdlwKHseI3mBn3F5zn9c9MpA
C3_382000000A_208948,ChIJIYfulBUEaDQRy0hUwXSidQM,錦興園,4.2,106,"['restaurant', 'point_of_interest', 'food', 'establishment']",新店區平廣路一段182之2號,121.5183221,24.8897233,OPERATIONAL,{'open_now': True},AeeoHcJhfiCPGn5lPMf_gjQb5_GfQ71BWD93AC_-Ok77citmvWpVYlkSGwOJsh3KMl-dqzJkY13U2xSeCllAPXWNfq0XaTqjiK-wsDOl_vw-pTFQ2UEqem2r21isZwfSwqascjv1deDa4SHIqnOG00DPWnf0OjKzqtTyMwusgvSE7YRLCoAGjxNCeCyJb95hl6hWAstUACgTClX0Evvd4F77MnnQUacIgb9ST9OdXGm3UMgbpp7-WeuFszwfMc-PAg1LTHsXf5dYFrnAjo0xPJCQpHKWjrPD6vJeWUxgk9eQz5LY9J3s5S0
C3_382000000A_208952,ChIJI2NHsLMDaDQRB6KKT8396_I,福慧根湯安康老店,4.5,214,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",新北市新店區車子路123號,121.5061496,24.9517015,OPERATIONAL,{'open_now': True},AeeoHcIclhRHqL9fhV3R5UjR2WTWXrjz72EX1JT2kBKhS99ybZr24VUzUgHW9eEq15Q4zNpandCyA61rkjp3pVb9R_2280U4O_IUcTihvM49vO2rWjM8HXfnalY9RyKlt_33L1YvdkuTbaIbq43wOFfg2-d2Y2Cr3ta-bHXvCx4wFWzZwj2NG9qzUlFIjoUDMAX0nX0CVxbgfEopmSF0gXJTLIqKpFoesAMD93VWi2MNKHAGXhuvnOxXBK0iREzI6NzwZvNbXgD8RY4-UytsYcdqI64AwNftij11RXKwpNlWPpiEmL7L1FrCQVQs26QkjPffJOby9xk3tSh1ahNyON77tDCQEmMYbi6fk-6zPj14-fAj2gughEvzz_qDTEW7Qq2gT480Yw-feOJNEsjxi3ls_8S7oBy0KK_AyEeJC3yWs3KRxlAMZ6f5dQJfAqBFJC7J7JhXP3_Bl9-IjWTQaCNV4HXs_xG35xXenvWg1GeUEr86HGjG9H_gzW8Nl0YijM8CskMK3B5WaJQVcoSAHt8XxDXYmEmJ7rk-MNRsiEbVyHNLxLaLuId9knd_jA_Sf-qwjapwQrDu
C3_382000000A_208974,ChIJPzxDd5oHaDQRINWjF6qsGPo,酋長文化村（馬拉赫文化藝術團劇場）,5.0,25,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市烏來區瀑布路34號1樓,121.551165,24.84818,OPERATIONAL,{'open_now': False},AeeoHcKCQy44z1sqW3O7LYc-vz1PXblgwlWdjxOdqmqBqSHhKqHjR9ZkAbw65UnH0oLS2RchbPTINwK_mI36odZ0bF3Gb9CfZK2TA8ktx2QpzuxFPqkFy9_hQORAv40NlUX0HqlD_MwuNKN_yS_s7MP5j_1SkDJkfmhIDsPSVBbjFvbfcelF48GsjqKkM3OEzd8wYJHJ4BO_gUOZaYNQLbdAbK-vTEnmkO6qupuBXLIsMshgp6wwQSAVRtC9vrxdRs_SSaFQx5sZDGx_0gLkyYCDf0k8AxD3N_wYU-SfosEeRdlN3zaYf_RrShH9UuMfTgTpiWZENn3JqAwTHq8F50rtWrjrB5zZOp4XXpAVpyNbSzr13FV3tr8n31hGnnYUm2ECTeo5oQIUbZgJhNi1hsGJL8EHkDOAS7tBExI29o5dwnhtZwDhASTldF5_2Tv3ZW5NAJKParSp5laR68tO511X8LmYD3d84VvdSjhxbGLaFcjua8HPZFjqT4hbVnyHyyXOlP7AYutLGXdXDmtedPYR7kwe996gwOqEbpQpVzBXEs6QxnSVJ3V64zcGNAGmQNAe69Bxh6e-
C3_382000000A_209051,ChIJU2F0_KhbXTQRQ5iZ0hVTs8Q,斯陋,3.9,441,"['cafe', 'food', 'point_of_interest', 'establishment']",新北市雙溪區中山路58號,121.866155,25.032316,OPERATIONAL,{'open_now': False},AeeoHcLmVlHboJXWRrSa8RjLBH1eDIgKVy1iHdwjozjNVDfokeErx8Hrb-W_K6arpMofbQ0OCC0qCBhSAwXhUq_bcdPevHRKvM3lGMinSDx7KS_Z4oZHytcSyMOfKGBE_fX9UkgIKUjN5l79SlpHu0Dqjlshy1s7WP2FpasIbpjsBUakSy5dshvngXZt5PWyJgqYA0TQHovc5tNWvvRfTFZb1P1R7ThPlYhc_3Ntc0cRbqYB1n3yeXq1bmEnBWgp_YKizFob8qTeDIJCjA97wLfCEqMnA0Z2ew5om4TX0uEvY_43WyYCvbo
C3_382000000A_403064,ChIJ8SFgBRaoQjQR9KhFvIXIPL4,MATTER CAFE,4.0,2341,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市板橋區文化路一段316號,121.4676886,25.0219991,OPERATIONAL,{'open_now': True},AeeoHcLd6m8hIVVpOVxbaZh4EtlO1swMp5f0nD1zuvGkI0cj-92ey5Jk09rtGJpNp_iHVHN99pabDHnrX9n5DwLsVW4HNGe6wtfsQyBV2u2kvhxpSPvmfponstYQtiNHEQGGVZJMjw0o4PXT5sun56nNNngkmMcB25kx-R3UePQM7DWxs50XaluEGzG31L-eRYBslO2B-C-ZKrPhuSRfII8szabX8U6qpnf5N2bKvVjKnBL7k5MljSpgHf60vllaT4M2jWLP66Shxabl6Dr5udAag4q1G1tQjlYQ8UUS0fIwZ8cXQLF94gA
C3_387000000A_000026,ChIJtWXCkpo9aTQRKv9w6qmqxBM,春水堂 大墩店,4.1,3246,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市西區大墩十九街9號,120.6557964,24.1560888,OPERATIONAL,{'open_now': True},AeeoHcK4tK3KrXDaKQkAQ8yIEKay2yx_ZbqqzRSgi5Y1aNn3lClrgyuCF61_2GU6XXnzjN8vCkySnVyxVsc5KxbtNVazKfG5wpGATzb1AAMhuwPEUcWp0puoDBHqapwFQ8j-Hnae4icm8hdr7D0sTxz-w5CsNOlofLWU0LK9g0yRQJsjNxQgEun3LClbtqOup3gY28SgqOcSA1MrB3i7LwH7FdZ7HWjkxN5QNYtfVnz2V-Tk7oCYARnxofQMgkxFG2xuA-Qwn9ngGZzQgytkeYcqWclWkwoQSJCUf8IPO5tzKeze7gZWz0A
C3_387000000A_000039,ChIJOUumU6E9aTQRGA2MSWZPfYE,鄉村鵝廚房,4.4,481,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市西區存中街19號,120.6606141,24.1410874,OPERATIONAL,{'open_now': False},AeeoHcJ0YMsZJPjynP4-CJm3UgavFg7eB6rcbbVEdVbQkH0oPAUIgnUpZVoi_t0uebAp1g0uFNB6AB6vsLy_VgpSvCYwZTIOkB3GJ8UOhStv35QvMaEFawQIsHSQ9rNeZI5084YTDc4G4nmqoP94Ta798efrza1B-cONKhI2sdpDF_oyy6epQF9deFlD0R1dCEyDtKrDJzXs1gvyrtKlFB2NsZcLIzpf046tSij6BlylXtJutPYdgHDWLLMkM3TzS89ig9fbfMMdZSFiGkWIWiJwwFBF-ZrwPHdtXR8gNV6Jf-O3qCEIySWJvLpuUC4IzakWLr2lVVCpbC86LHnZh3egrtEeI_72VOc8OG8PYK0FO_b5b1j3RzvU3I7WYSpO2rntJcCEUKz9ZsC3z7RI4qJf2I2df9EUp17kMNNDIVvT-mPuWq-DqDs9QX39nlknGT3UJr_4YLjlNPAw6GzSSdjGB5W59LvYTJ6HSckrBBwYkBJMZ2BPQQMkYotn3UChb8fN0celMjQvIUX30a73J-KUcRzj6l7IfmrzDQlcxxaZQ4wrjEPO0kbkHrXCdb3KYnIiqJ2xjlIz
C3_387000000A_000067,ChIJR6cBz9wXaTQRsMlC0rkdmyM,赤鬼炙燒牛排 崇德店,4.2,11040,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市北屯區文心路四段603號,120.6851671,24.1723638,OPERATIONAL,{'open_now': True},AeeoHcKq1Xb8KXRO3YG4-_Vv89mW6Ar228Yb3go7dkHj8kabqMBBHOmz2x_vllj5sa3jpUvbx6vEfnh-MvvZZQo4pTG2954C0_eTDQhwcyJxQLRY7zb3MAmCgUG6Wg_zmtB3BIxvw7mvFy_w_tS_yjNNzwQ2i-17ipacI_pwTF0aDxS6XNhDAL9JIYlhrA__6XLwjPVodAMJCXmoknfRE6QeM2EWk7fm4uOgE9QIh2I8_7agP0JEgpt3VpUeTOYuHdsydM_mE1b8bKA6Q71_BF2wUgFxa8agNwznD0CRezp7vz-jeZBDzfbYQ_rzkFvs0j-VYI-18D0m2mgN06zQ3vUJR_l7VxYSzIz_yRNrgR9Q7bARqZxS2i_zxFHxE94tMKuja7LofE-O8A0yrISRx11URX69bqZUSmWYj7cTk13WhpTYOKIiXDFv3Gw-BJQLjdIumWsT1v0trDWwi9MxF2xn8IhRT1OF0vdiJ19lRSIPkAGGOkX9z2j0WlWh7TSHuFRK35fpc4nAjrIP56mchhWdn9L30zKg5PLjC84urWklxKIkO9FrWiGFJ4SAVboV9wvUZhPwA28Fmt68yw
C3_387000000A_000124,ChIJu0kSn6E9aTQRFhkHBqoHqLw,炭火燒肉工房（最後入場時間：21：00）,3.7,1371,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市西區美村路一段412號,120.6615514,24.1435902,OPERATIONAL,{'open_now': True},AeeoHcLRxuDT6MEUt1PVTAr0JhM44ApiTD38E5Bydr9LqJEWUBNSkSTRu0kk02ieNTQ3d4Rn0CLxRo0GfLAINv0dVy9BUSDSTA0LQqwfsz4-jIzSvmt5XUPNO1lGJ0Z3mwesb621OK0A-z8G5rV7aBA43akAfs9jgH5SBnUEC09yq5ZmGX5xVsgsoTKJ8l1yvGZOZEVDwZNxqiDfxapGnTXePM_UFydyIGTrrNZW7TqMSohaZHJTbK1nVfycGwNIbIAkwmRI2fS4JNoXN2HNHgT0D8SeFTWwVPncIT6gpBwibwGJpyi5-C-mja5Q0JUydByciT6UD4jAxq42o_FaJn0bqDdgKXT5fVE8iZTh6iJjSEUNBoxF7Qc_TH9l2DSutrpA4aCy5gBHEpqRuapZtoJEcksn3JmU7nNyrvfwCNCn-l9PqtuM_Rss7x9mbpe2v9HAa_FWwa-rZ78fIUytRu7Y51nCRC87zeIUAPZIXqUHKlZgqx72FMZ0dPDb8S7eKQPbhVZeq6VcMhwdffgScQ1zAnkOytZ156LOyMLTOiP4uGnCosbMH3Shpi5PIA9JI9PpHPfNkeO8
C3_387000000A_000125,ChIJpa5pCmk9aTQRBDWLJvu14pU,烤狀猿日式燒肉 (一中店),4.7,9798,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市北區太平路8之1號,120.6860769,24.1475205,OPERATIONAL,{'open_now': True},AeeoHcJyc7ipvYwWEdWuqxXk_kfh3kyWzSOwOeoX-B28WLWzO0r8vPf7psZh6gylVPtBVqb_9fP5k1EORQYjzORRFErIxNHq1Iu-6naSVUHeupvIYd1IUC0yZ6z5mFGCbiEdj5XuDwYni3g-4JMB6voplIVv-A58lmNaEurubhrYQPO4xqtLMWoVV7HqsmV1AYwh51n9LxkI1Qn2mUCafUjs5X62pgqU3W3stj1SJBbN1rWs3tfKeKuzaU8jbtwbfoFBP9MuCsKLkrVEO0W5DKyb2WLGYyQCpyh71Wx6p_eFidsrtb4d8cw
C3_387000000A_000169,ChIJ6WN3XMEXaTQRiD98t1J_zKE,新天地崇德旗艦店,4.1,8691,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市北屯區崇德五路345號1樓,120.6843256,24.1789274,OPERATIONAL,{'open_now': True},AeeoHcJpwon3tVYW8alPYXzs_MLK4AY1OygGhQ5vSVyPP5DE1iRCxJYGrAmEcXw6ZdkqMvIb2tEgoUNUYKJ9vH9zzwiRnsBfOUuu9oNeeFYaIQrS08Xtwtyl7JC_xcRZhck6_LjK7k5RdRWzOthFc0QpjdSyC4poMTC7GpoFtjhr9qmZjWstCHAmCRiYJJ-iFoM7HRtfsb5dS8A71NTlGOBicY_TTrLRDiaDSCFkYm0OF90P6aeW1jZVC_FsiAMOsf06GWpzJeUnQWi6k-w03zu2RbduvFgWBtaZ80bLAqpxCpRN7ycFRmo
C3_387000000A_000210,ChIJt91YzZ89aTQRuewSxJ6zIX8,八分飽餐廳,4.1,656,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市西區模範街9巷37號,120.6654192,24.1478013,OPERATIONAL,{'open_now': False},AeeoHcJLOErPjFBvf5ScOMAfhT82mJf3vk9A6vLjsWKjlHVmO5_fT3kT7Yf0UHNkaWZzQq9TbN0YyjfrbzIpFNWd9RCASMHvvCe1m965IYiHTUDNHOjKvptqSTkHOSD6QOWK4nZ0YA7ZvSY-KroMtPmL6M0XOgnQcZepGlimHbgarry1et25GeajSYsnMXv1YpXvHv_Tun97BTCtXyXNCIgScpyKUZ3rpR1_DO2EdWoRmKV4baYp74b-QTDUgwG9blfDCN9g2u-JromUZptRcMfngVODaWSa18f0UlFWj2TNDw_fMZn7K9E
C3_387000000A_000325,ChIJLSBRvbU9aTQRj_jDCpmC7GQ,春水堂 豐樂店,4.1,2081,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市南屯區文心南五路一段321之13號,120.6445924,24.1313143,OPERATIONAL,{'open_now': True},AeeoHcIoSe8_pGZU2XGEvxnC67k5K2ZSoFLyMMLHYRqd3ZHizAEOs17zIcj4JiEIXxFEXb7x562E6ZNHZfDlNRghsgj4fE50cT3kIfqWY20oayc2CrQIgQk3Cfm8JlhRYWks-m2qeir8qT8zG-D_u14g3ReATFKzYVQ_g4Cnjelh3I0zST7_Qwt3VOZWbQzRIpVGQXDwk-aA9fobkoA6Lk8KQOblpp3HV6oOP9xOYl2hKLMsZv6YfpCxqmFxOgidY_LY1S0BVljMipf8sDuv2DssdHPn2iBCx4fevsLrjwNrrEdqYGKVwHe25ZjJLjFDvBfvHSv13fI3xIES4FDJuubiQ06XCYMEVPwJyigmIp4LERM389Sjv63gnkdtFxm7BFJwbnAE92olx42uV-QArM5qM86ETiuGrmx7MC468vIals-0XwnYUFpJRkyGOrcwhSzLCo1y1bXTy_TEssaH4oMnDkgg0n1BV7LsaqzDeYEZup9VNxWLDL-QkYdwoeUnEdyAAxM5dBkMxbCQjWyljeoYsQP4oHNSewssDENiZVS4gJDHH34QzX9xp9oNQ3lSmw-LavPwBx_Is-_hAoG904LaUUxSDtI
C3_387000000A_000351,ChIJDcgt10UYaTQR73mQwDVITx4,東東芋圓 本店,4.2,8668,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市北屯區東山路二段48之3號,120.741121,24.1797645,OPERATIONAL,{'open_now': True},AeeoHcJLSu1Rkc4EZTmumfVhLOFnR3smrlSWb5itdufqeOkkIR9DP07mqXWTV2ZXw8cGF3aIhz2xkAjUoalbG-Kih14pwiRsDuuYgtQ7yNFiapv7tmMRKwgh5hh6wViHrsWKVACOmv-nqxLzQgV10thLu81OW308zUTTN2SnLtylliL2ayQBcGnAdMwWRfM3N5FC6M7lovmuBUc4elb0tKEfs5_hy4-4Bf4l8tkpsKW5h0iYScUFcWE-IyIZNDUhJCwB3FvX2E47fo27Eb3RJngzdrR4R8q3q0Xf2N92Noy0C3-PEVVV0Y0
C3_387000000A_000371,ChIJtWXCkpo9aTQRSYFEFYKD_ko,春水堂 四維創始店,4.2,4981,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",台中市西區四維街30號,120.6755809,24.1375512,OPERATIONAL,{'open_now': True},AeeoHcK7oUJfsrBvWaOdvGsijtZFTlQCuzD459YVVf7IxJ8fjDZDhMV6d1s2N9DnwbPfKhlA8dzqe4AXPH4mMUc7vl1ZIY_EEXu388Kumxcd7w_qeo94aFBaE-En-DJ2zvx6M1le4-_dYK4zm7sFjCLTyp7VEiaDDg6tBON__ANkmXRM0WF2ObJB-R9MyIAnIh4zenGJeGZI-bRoyGRezDFTJu-wQjP-DFT-ufine2qzNZCY6GagmBWRCMnJ3UnZe85JF_dHvW5qajR0-oXtChCGZN5BcHRzPV8sLI3TDPP6sf3AkXvP5Pk
