Name,Rate,Comm,Url,Address,Business_Time,geo_loc
MINI.D COFFEE 崇德館,4.7,952,https://www.google.com.tw/maps/place/MINI.D+COFFEE+%E5%B4%87%E5%BE%B7%E9%A4%A8/data=!4m7!3m6!1s0x346e75117c7f271d:0x660438d79212bada!8m2!3d22.9666318!4d120.2273808!16s%2Fg%2F11v5vmjlrm!19sChIJHSd_fBF1bjQR2roSktc4BGY?authuser=0&hl=zh-TW&rclk=1,,星期二、07:30 到 22:00; 星期三、07:30 到 22:00; 星期四、07:30 到 22:00; 星期五、07:30 到 22:00; 星期六、07:30 到 22:00; 星期日、07:30 到 22:00; 星期一、07:30 到 22:00. 隱藏本週營業時間,POINT(22.9666318 120.2273808)
窄門咖啡館,4.5,"3,581",https://www.google.com.tw/maps/place/%E7%AA%84%E9%96%80%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m7!3m6!1s0x346e767d5763e8ab:0x813537c3eaa6b73!8m2!3d22.9896821!4d120.2047832!16s%2Fg%2F1vxw605z!19sChIJq-hjV312bjQRc2uqPnxTEwg?authuser=0&hl=zh-TW&rclk=1,,星期二、11:30 到 19:00; 星期三、休息; 星期四、11:30 到 19:00; 星期五、11:30 到 19:00; 星期六、11:00 到 20:00; 星期日、11:00 到 20:00; 星期一、11:30 到 19:00. 隱藏本週營業時間,POINT(22.9896821 120.2047832)
（5/6店休）十八號隱巷老屋咖啡館,4.9,752,https://www.google.com.tw/maps/place/%EF%BC%885%2F6%E5%BA%97%E4%BC%91%EF%BC%89%E5%8D%81%E5%85%AB%E8%99%9F%E9%9A%B1%E5%B7%B7%E8%80%81%E5%B1%8B%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m7!3m6!1s0x346e77a75ce505f1:0xbf57bf9a13abd096!8m2!3d22.9845671!4d120.1967111!16s%2Fg%2F11h13yzkd0!19sChIJ8QXlXKd3bjQRltCrE5q_V78?authuser=0&hl=zh-TW&rclk=1,,星期二、11:00 到 17:00; 星期三、11:00 到 17:00; 星期四、11:00 到 17:00; 星期五、11:00 到 17:00; 星期六、11:00 到 17:00; 星期日、11:00 到 17:00; 星期一、11:00 到 17:00. 隱藏本週營業時間,POINT(22.9845671 120.1967111)
Meller 墨樂咖啡,4.7,"1,088",https://www.google.com.tw/maps/place/Meller+%E5%A2%A8%E6%A8%82%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346e761b0c78a191:0x43b056dd65d4f71b!8m2!3d23.0007807!4d120.1663672!16s%2Fg%2F11cs2hk28r!19sChIJkaF4DBt2bjQRG_fUZd1WsEM?authuser=0&hl=zh-TW&rclk=1,,星期二、休息; 星期三、10:00 到 18:00; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、10:00 到 18:00. 隱藏本週營業時間,POINT(23.0007807 120.1663672)
睦美咖啡Mu Mei Cafe,4.9,122,https://www.google.com.tw/maps/place/%E7%9D%A6%E7%BE%8E%E5%92%96%E5%95%A1Mu+Mei+Cafe/data=!4m7!3m6!1s0x346e77c0a7124a29:0x3d15a36afc47b6ef!8m2!3d22.9989247!4d120.2272056!16s%2Fg%2F11srmf5rkh!19sChIJKUoSp8B3bjQR77ZH_GqjFT0?authuser=0&hl=zh-TW&rclk=1,,,POINT(22.9989247 120.2272056)
小房子咖啡 L.M. café/台南小房子貳館 La Maisonnette Tainan No. 2,4.8,466,https://www.google.com.tw/maps/place/%E5%B0%8F%E6%88%BF%E5%AD%90%E5%92%96%E5%95%A1+L.M.+caf%C3%A9%2F%E5%8F%B0%E5%8D%97%E5%B0%8F%E6%88%BF%E5%AD%90%E8%B2%B3%E9%A4%A8+La+Maisonnette+Tainan+No.+2/data=!4m10!3m9!1s0x346e767a5a2b4571:0xf77f10075d0bdebe!5m2!4m1!1i2!8m2!3d22.9892729!4d120.1955029!16s%2Fg%2F11f5_kszr7!19sChIJcUUrWnp2bjQRvt4LXQcQf_c?authuser=0&hl=zh-TW&rclk=1,,,POINT(22.9892729 120.1955029)
地果咖啡,4.6,"1,463",https://www.google.com.tw/maps/place/%E5%9C%B0%E6%9E%9C%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346e7445ae59e5ed:0xb27e45fa5135cfb2!8m2!3d22.9476856!4d120.2192248!16s%2Fg%2F11fxvd8zbq!19sChIJ7eVZrkV0bjQRss81UfpFfrI?authuser=0&hl=zh-TW&rclk=1,,星期二、11:00 到 20:30; 星期三、11:00 到 20:30; 星期四、11:00 到 20:30; 星期五、11:00 到 20:30; 星期六、11:00 到 21:00; 星期日、11:00 到 21:00; 星期一、休息. 隱藏本週營業時間,POINT(22.9476856 120.2192248)
IBT COffee,4.6,254,https://www.google.com.tw/maps/place/IBT+COffee/data=!4m7!3m6!1s0x346e775740acba29:0x397ec6174f366952!8m2!3d22.9894706!4d120.2059422!16s%2Fg%2F11sjdszdb2!19sChIJKbqsQFd3bjQRUmk2TxfGfjk?authuser=0&hl=zh-TW&rclk=1,,星期二、11:00 到 18:30、19:00 到 01:00; 星期三、11:00 到 18:30、19:00 到 01:00; 星期四、11:00 到 18:30、19:00 到 01:00; 星期五、11:00 到 18:30、19:00 到 01:00; 星期六、11:00 到 18:30、19:00 到 01:00; 星期日、11:00 到 18:30; 星期一、11:00 到 18:30、19:00 到 01:00. 隱藏本週營業時間,POINT(22.9894706 120.2059422)
錫鼓 Tin Drum,4.5,"1,155",https://www.google.com.tw/maps/place/%E9%8C%AB%E9%BC%93+Tin+Drum/data=!4m7!3m6!1s0x346e7688185b8a93:0xd990d27513f8eb62!8m2!3d22.990515!4d120.207511!16s%2Fg%2F11bcd_nb0m!19sChIJk4pbGIh2bjQRYuv4E3XSkNk?authuser=0&hl=zh-TW&rclk=1,,星期二、休息; 星期三、10:00 到 17:30; 星期四、10:00 到 17:30; 星期五、10:00 到 17:30、18:30 到 22:20; 星期六、10:00 到 17:30、18:30 到 22:20; 星期日、10:00 到 17:30; 星期一、10:00 到 17:30. 隱藏本週營業時間,POINT(22.990515 120.207511)
裊淡咖啡Wafting Café,4.9,145,https://www.google.com.tw/maps/place/%E8%A3%8A%E6%B7%A1%E5%92%96%E5%95%A1Wafting+Caf%C3%A9/data=!4m7!3m6!1s0x346e77286f207539:0xdaa9eabbed3722db!8m2!3d23.004435!4d120.215736!16s%2Fg%2F11kjzs4yss!19sChIJOXUgbyh3bjQR2yI37bvqqdo?authuser=0&hl=zh-TW&rclk=1,,星期二、12:00 到 21:00; 星期三、12:00 到 21:00; 星期四、12:00 到 21:00; 星期五、12:00 到 21:00; 星期六、12:00 到 21:00; 星期日、12:00 到 21:00; 星期一、12:00 到 21:00. 隱藏本週營業時間,POINT(23.004435 120.215736)
裁縫師咖啡｜裁縫師深夜咖啡館bar,4.9,"1,445",https://www.google.com.tw/maps/place/%E8%A3%81%E7%B8%AB%E5%B8%AB%E5%92%96%E5%95%A1%EF%BD%9C%E8%A3%81%E7%B8%AB%E5%B8%AB%E6%B7%B1%E5%A4%9C%E5%92%96%E5%95%A1%E9%A4%A8bar/data=!4m7!3m6!1s0x346e761ce0cd4de5:0xf7609a74f22b2953!8m2!3d23.0007617!4d120.1621894!16s%2Fg%2F11b7ys5pdf!19sChIJ5U3N4Bx2bjQRUykr8nSaYPc?authuser=0&hl=zh-TW&rclk=1,,星期二、20:00 到 02:00; 星期三、20:00 到 03:00; 星期四、20:00 到 02:00; 星期五、20:00 到 02:00; 星期六、20:00 到 02:00; 星期日、20:00 到 02:00; 星期一、20:00 到 02:00. 隱藏本週營業時間,POINT(23.0007617 120.1621894)
南美春室 The POOL,4.4,"1,146",https://www.google.com.tw/maps/place/%E5%8D%97%E7%BE%8E%E6%98%A5%E5%AE%A4+The+POOL/data=!4m7!3m6!1s0x346e772e6f462fd7:0xbf9bdb45e215e9f8!8m2!3d22.9905107!4d120.2014123!16s%2Fg%2F11rnmj6w8w!19sChIJ1y9Gby53bjQR-OkV4kXbm78?authuser=0&hl=zh-TW&rclk=1,,星期二、10:00 到 18:00; 星期三、10:00 到 18:00; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 21:00; 星期日、10:00 到 18:00; 星期一、休息. 隱藏本週營業時間,POINT(22.9905107 120.2014123)
在古董咖啡,5.0,393,https://www.google.com.tw/maps/place/%E5%9C%A8%E5%8F%A4%E8%91%A3%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346e772b6d4aae9b:0x9a17de543a800dea!8m2!3d22.9795709!4d120.2083783!16s%2Fg%2F11nfw2170k!19sChIJm65KbSt3bjQR6g2AOlTeF5o?authuser=0&hl=zh-TW&rclk=1,,星期二、10:00 到 17:00; 星期三、10:00 到 17:00; 星期四、休息; 星期五、休息; 星期六、10:00 到 17:00; 星期日、10:00 到 17:00; 星期一、10:00 到 17:00. 隱藏本週營業時間,POINT(22.9795709 120.2083783)
最初的地方,4.8,380,https://www.google.com.tw/maps/place/%E6%9C%80%E5%88%9D%E7%9A%84%E5%9C%B0%E6%96%B9/data=!4m7!3m6!1s0x346e77079cbe0a83:0x6c8281d53d57cfcc!8m2!3d22.9891209!4d120.2081621!16s%2Fg%2F11h0hjqsmb!19sChIJgwq-nAd3bjQRzM9XPdWBgmw?authuser=0&hl=zh-TW&rclk=1,,星期二、11:30 到 18:30; 星期三、11:30 到 18:30; 星期四、休息; 星期五、休息; 星期六、11:30 到 18:30; 星期日、11:30 到 18:30; 星期一、11:30 到 18:30. 隱藏本週營業時間,POINT(22.9891209 120.2081621)
稲満珈琲 Inamitsu cafe (公休日依照IG),4.9,261,https://www.google.com.tw/maps/place/%E7%A8%B2%E6%BA%80%E7%8F%88%E7%90%B2+Inamitsu+cafe+%28%E5%85%AC%E4%BC%91%E6%97%A5%E4%BE%9D%E7%85%A7IG%29/data=!4m7!3m6!1s0x346e77ea9445d4cf:0xf7d567dc6dc9f42e!8m2!3d23.0092495!4d120.2245531!16s%2Fg%2F11kp_1vcwd!19sChIJz9RFlOp3bjQRLvTJbdxn1fc?authuser=0&hl=zh-TW&rclk=1,,星期二、休息; 星期三、休息; 星期四、13:00 到 21:00; 星期五、13:00 到 22:00; 星期六、13:00 到 22:00; 星期日、13:00 到 21:00; 星期一、13:00 到 21:00. 隱藏本週營業時間,POINT(23.0092495 120.2245531)
蒔邸 Maison S.,4.8,110,https://www.google.com.tw/maps/place/%E8%92%94%E9%82%B8+Maison+S./data=!4m7!3m6!1s0x346e7715ae1a67d7:0x578e7cb59ccf103d!8m2!3d23.0082406!4d120.2073849!16s%2Fg%2F11pzkkdcdy!19sChIJ12carhV3bjQRPRDPnLV8jlc?authuser=0&hl=zh-TW&rclk=1,,,POINT(23.0082406 120.2073849)
獨善 (店休請看IG),4.8,114,https://www.google.com.tw/maps/place/%E7%8D%A8%E5%96%84+%28%E5%BA%97%E4%BC%91%E8%AB%8B%E7%9C%8BIG%29/data=!4m7!3m6!1s0x346e774361f0a469:0x6863a9b419fd23f4!8m2!3d22.9983125!4d120.2015557!16s%2Fg%2F11q3wn5c4b!19sChIJaaTwYUN3bjQR9CP9GbSpY2g?authuser=0&hl=zh-TW&rclk=1,,星期二、13:00 到 19:00; 星期三、13:00 到 19:00; 星期四、13:00 到 19:00; 星期五、13:00 到 19:00; 星期六、13:00 到 19:00; 星期日、13:00 到 19:00; 星期一、休息. 隱藏本週營業時間,POINT(22.9983125 120.2015557)
穿牆貓 Cat Traveller Café,4.7,440,https://www.google.com.tw/maps/place/%E7%A9%BF%E7%89%86%E8%B2%93+Cat+Traveller+Caf%C3%A9/data=!4m7!3m6!1s0x346e7697e8c916df:0x2378eaca6714d093!8m2!3d22.9869355!4d120.2283199!16s%2Fg%2F11bttdght_!19sChIJ3xbJ6Jd2bjQRk9AUZ8rqeCM?authuser=0&hl=zh-TW&rclk=1,,星期二、12:30 到 17:30; 星期三、休息; 星期四、12:30 到 17:30; 星期五、休息; 星期六、休息; 星期日、休息; 星期一、休息. 隱藏本週營業時間,POINT(22.9869355 120.2283199)
月波,4.8,536,https://www.google.com.tw/maps/place/%E6%9C%88%E6%B3%A2/data=!4m7!3m6!1s0x346e77c2155a7bc3:0x813b1fb316e4abd2!8m2!3d22.9839586!4d120.2168748!16s%2Fg%2F11r9fky30j!19sChIJw3taFcJ3bjQR0qvkFrMfO4E?authuser=0&hl=zh-TW&rclk=1,,,POINT(22.9839586 120.2168748)
言咖啡-5/4僅提供飲品外帶,4.9,118,https://www.google.com.tw/maps/place/%E8%A8%80%E5%92%96%E5%95%A1-5%2F4%E5%83%85%E6%8F%90%E4%BE%9B%E9%A3%B2%E5%93%81%E5%A4%96%E5%B8%B6/data=!4m7!3m6!1s0x346e776b812cb58f:0x563520fa3cfc946c!8m2!3d22.9890057!4d120.1965339!16s%2Fg%2F11s7wlqq8q!19sChIJj7UsgWt3bjQRbJT8PPogNVY?authuser=0&hl=zh-TW&rclk=1,,星期二、12:00 到 19:00; 星期三、12:00 到 19:00; 星期四、12:00 到 19:00; 星期五、12:00 到 19:00; 星期六、13:00 到 19:00; 星期日、12:00 到 19:00; 星期一、休息. 隱藏本週營業時間,POINT(22.9890057 120.1965339)
霜花亭Brunch 公園店,4.2,"1,882",https://www.google.com.tw/maps/place/%E9%9C%9C%E8%8A%B1%E4%BA%ADBrunch+%E5%85%AC%E5%9C%92%E5%BA%97/data=!4m7!3m6!1s0x346e768a122ed217:0xe26a0ff73734bdf1!8m2!3d22.996541!4d120.2059801!16s%2Fg%2F11gfny8m85!19sChIJF9IuEop2bjQR8b00N_cPauI?authuser=0&hl=zh-TW&rclk=1,,星期二、10:30 到 18:00; 星期三、休息; 星期四、10:30 到 18:00; 星期五、10:30 到 18:00; 星期六、10:30 到 18:00; 星期日、10:30 到 18:00; 星期一、10:30 到 18:00. 隱藏本週營業時間,POINT(22.996541 120.2059801)
REVIVAL COFFEE ROASTERS/溫故知新咖啡館,4.4,327,https://www.google.com.tw/maps/place/REVIVAL+COFFEE+ROASTERS%2F%E6%BA%AB%E6%95%85%E7%9F%A5%E6%96%B0%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m7!3m6!1s0x346e77eeb65c7391:0x4df5eedc628f9344!8m2!3d22.9912117!4d120.2054769!16s%2Fg%2F11fnr1_6bk!19sChIJkXNctu53bjQRRJOPYtzu9U0?authuser=0&hl=zh-TW&rclk=1,,星期二、10:00 到 18:30; 星期三、10:00 到 18:30; 星期四、10:00 到 18:30; 星期五、10:00 到 18:30; 星期六、10:00 到 18:30; 星期日、10:00 到 18:30; 星期一、休息. 隱藏本週營業時間,POINT(22.9912117 120.2054769)
甘單咖啡館,4.4,917,https://www.google.com.tw/maps/place/%E7%94%98%E5%96%AE%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m7!3m6!1s0x346e768995cd0b29:0xeefabe481d8c9019!8m2!3d22.9942028!4d120.2069131!16s%2Fg%2F1tfml3v7!19sChIJKQvNlYl2bjQRGZCMHUi--u4?authuser=0&hl=zh-TW&rclk=1,,星期二、13:30 到 21:00; 星期三、13:30 到 21:00; 星期四、13:30 到 21:00; 星期五、13:30 到 21:00; 星期六、13:30 到 21:00; 星期日、13:30 到 21:00; 星期一、13:30 到 21:00. 隱藏本週營業時間,POINT(22.9942028 120.2069131)
自己的房間,4.7,"1,102",https://www.google.com.tw/maps/place/%E8%87%AA%E5%B7%B1%E7%9A%84%E6%88%BF%E9%96%93/data=!4m7!3m6!1s0x346e76616ea6f447:0x9ac0e69ff7231754!8m2!3d22.9974617!4d120.2012626!16s%2Fg%2F11c5_s71wv!19sChIJR_SmbmF2bjQRVBcj95_mwJo?authuser=0&hl=zh-TW&rclk=1,,星期二、13:00 到 21:00; 星期三、13:00 到 21:00; 星期四、13:00 到 21:00; 星期五、13:00 到 21:00; 星期六、13:00 到 21:00; 星期日、13:00 到 21:00; 星期一、13:00 到 21:00. 隱藏本週營業時間,POINT(22.9974617 120.2012626)
Panorama caffe,4.9,258,https://www.google.com.tw/maps/place/Panorama+caffe/data=!4m7!3m6!1s0x346e76e6138096a1:0x7517326cbb36ef21!8m2!3d23.0091657!4d120.2235302!16s%2Fg%2F11dxs406sd!19sChIJoZaAE-Z2bjQRIe82u2wyF3U?authuser=0&hl=zh-TW&rclk=1,,星期二、12:30 到 19:00; 星期三、12:30 到 19:00; 星期四、休息; 星期五、休息; 星期六、12:30 到 19:00; 星期日、12:30 到 19:00; 星期一、休息. 隱藏本週營業時間,POINT(23.0091657 120.2235302)
昇陞咖啡shēngshēng coffee - 台南東區咖啡店推薦 咖啡廳 雞蛋糕 手沖咖啡 在地美食 必吃 探店 人氣食記 網紅餐廳 打卡熱門景點 寵物友善 活動包場,4.8,106,https://www.google.com.tw/maps/place/%E6%98%87%E9%99%9E%E5%92%96%E5%95%A1sh%C4%93ngsh%C4%93ng+coffee+-+%E5%8F%B0%E5%8D%97%E6%9D%B1%E5%8D%80%E5%92%96%E5%95%A1%E5%BA%97%E6%8E%A8%E8%96%A6+%E5%92%96%E5%95%A1%E5%BB%B3+%E9%9B%9E%E8%9B%8B%E7%B3%95+%E6%89%8B%E6%B2%96%E5%92%96%E5%95%A1+%E5%9C%A8%E5%9C%B0%E7%BE%8E%E9%A3%9F+%E5%BF%85%E5%90%83+%E6%8E%A2%E5%BA%97+%E4%BA%BA%E6%B0%A3%E9%A3%9F%E8%A8%98+%E7%B6%B2%E7%B4%85%E9%A4%90%E5%BB%B3+%E6%89%93%E5%8D%A1%E7%86%B1%E9%96%80%E6%99%AF%E9%BB%9E+%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84+%E6%B4%BB%E5%8B%95%E5%8C%85%E5%A0%B4/data=!4m7!3m6!1s0x346e770036f49383:0xb4d7f14813aca62b!8m2!3d22.9828513!4d120.2273942!16s%2Fg%2F11vwzjj290!19sChIJg5P0NgB3bjQRK6asE0jx17Q?authuser=0&hl=zh-TW&rclk=1,,,POINT(22.9828513 120.2273942)
巷隅咖啡/自家烘焙/肉桂捲/耳掛咖啡/早午餐/咖啡教學/場地出租/coffee shop/espresso bar,4.8,799,https://www.google.com.tw/maps/place/%E5%B7%B7%E9%9A%85%E5%92%96%E5%95%A1%2F%E8%87%AA%E5%AE%B6%E7%83%98%E7%84%99%2F%E8%82%89%E6%A1%82%E6%8D%B2%2F%E8%80%B3%E6%8E%9B%E5%92%96%E5%95%A1%2F%E6%97%A9%E5%8D%88%E9%A4%90%2F%E5%92%96%E5%95%A1%E6%95%99%E5%AD%B8%2F%E5%A0%B4%E5%9C%B0%E5%87%BA%E7%A7%9F%2Fcoffee+shop%2Fespresso+bar/data=!4m7!3m6!1s0x346e7426e43295df:0xf90bfdb7cd14b001!8m2!3d22.9731759!4d120.2206536!16s%2Fg%2F11f3jp1_nd!19sChIJ35Uy5CZ0bjQRAbAUzbf9C_k?authuser=0&hl=zh-TW&rclk=1,,星期二、09:00 到 17:30; 星期三、09:00 到 17:30; 星期四、09:00 到 17:30; 星期五、09:00 到 17:30; 星期六、09:00 到 17:30; 星期日、09:00 到 17:30; 星期一、09:00 到 17:30. 隱藏本週營業時間,POINT(22.9731759 120.2206536)
古意人咖啡,4.9,208,https://www.google.com.tw/maps/place/%E5%8F%A4%E6%84%8F%E4%BA%BA%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346e77675178da49:0xdf0a600366a40793!8m2!3d22.9840821!4d120.2045425!16s%2Fg%2F11spnhrs4x!19sChIJSdp4UWd3bjQRkwekZgNgCt8?authuser=0&hl=zh-TW&rclk=1,,星期二、休息; 星期三、07:40 到 17:30; 星期四、07:40 到 17:30; 星期五、07:40 到 17:30; 星期六、10:00 到 17:30; 星期日、10:00 到 17:30; 星期一、休息. 隱藏本週營業時間,POINT(22.9840821 120.2045425)
參莯咖啡｜寵物友善｜打烊前30分鐘停止收客,5.0,316,https://www.google.com.tw/maps/place/%E5%8F%83%E8%8E%AF%E5%92%96%E5%95%A1%EF%BD%9C%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84%EF%BD%9C%E6%89%93%E7%83%8A%E5%89%8D30%E5%88%86%E9%90%98%E5%81%9C%E6%AD%A2%E6%94%B6%E5%AE%A2/data=!4m7!3m6!1s0x346e77878010525f:0x7f377d3e896a7088!8m2!3d22.9954077!4d120.1759816!16s%2Fg%2F11r7pzkrmf!19sChIJX1IQgId3bjQRiHBqiT59N38?authuser=0&hl=zh-TW&rclk=1,,星期二、13:30 到 19:00; 星期三、13:30 到 19:00; 星期四、13:30 到 19:00; 星期五、13:30 到 19:00; 星期六、13:00 到 19:00; 星期日、13:00 到 19:00; 星期一、休息. 隱藏本週營業時間,POINT(22.9954077 120.1759816)
緩緩咖啡 Ease Coffee,4.8,315,https://www.google.com.tw/maps/place/%E7%B7%A9%E7%B7%A9%E5%92%96%E5%95%A1+Ease+Coffee/data=!4m7!3m6!1s0x346e77a28840b245:0x7de82c755c129d1!8m2!3d22.997323!4d120.23176!16s%2Fg%2F11h7614bt0!19sChIJRbJAiKJ3bjQR0SnBVceC3gc?authuser=0&hl=zh-TW&rclk=1,,,POINT(22.997323 120.23176)
July8th.cafe,4.7,181,https://www.google.com.tw/maps/place/July8th.cafe/data=!4m7!3m6!1s0x346e77d95b95dbd1:0x5c1c9d2f4528d600!8m2!3d22.9927325!4d120.2281842!16s%2Fg%2F11rq3vvc1f!19sChIJ0duVW9l3bjQRANYoRS-dHFw?authuser=0&hl=zh-TW&rclk=1,,星期二、13:00 到 23:00; 星期三、13:00 到 23:00; 星期四、13:00 到 23:00; 星期五、13:00 到 23:00; 星期六、13:00 到 23:00; 星期日、13:00 到 23:00; 星期一、13:00 到 23:00. 隱藏本週營業時間,POINT(22.9927325 120.2281842)
褐 umber,4.9,448,https://www.google.com.tw/maps/place/%E8%A4%90+umber/data=!4m7!3m6!1s0x346e770021b5ce37:0x192ae37d76e20f3f!8m2!3d22.9908059!4d120.2013573!16s%2Fg%2F11vt6l_2fv!19sChIJN861IQB3bjQRPw_idn3jKhk?authuser=0&hl=zh-TW&rclk=1,,星期二、10:00 到 18:00; 星期三、10:00 到 18:00; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 21:00; 星期日、10:00 到 18:00; 星期一、休息. 隱藏本週營業時間,POINT(22.9908059 120.2013573)
手沖咖啡/甜點/自烘咖啡｜深夜沙灘viscafe,4.7,65,https://www.google.com.tw/maps/place/%E6%89%8B%E6%B2%96%E5%92%96%E5%95%A1%2F%E7%94%9C%E9%BB%9E%2F%E8%87%AA%E7%83%98%E5%92%96%E5%95%A1%EF%BD%9C%E6%B7%B1%E5%A4%9C%E6%B2%99%E7%81%98viscafe/data=!4m7!3m6!1s0x346e772326d34241:0xfb6eb78e34b4ea70!8m2!3d22.9921601!4d120.2059521!16s%2Fg%2F11spn279k_!19sChIJQULTJiN3bjQRcOq0NI63bvs?authuser=0&hl=zh-TW&rclk=1,,,POINT(22.9921601 120.2059521)
呼嚕咖啡館x貓中途驛站(請勿拍打貓咪身體）（店休請見IG),4.7,481,https://www.google.com.tw/maps/place/%E5%91%BC%E5%9A%95%E5%92%96%E5%95%A1%E9%A4%A8x%E8%B2%93%E4%B8%AD%E9%80%94%E9%A9%9B%E7%AB%99%28%E8%AB%8B%E5%8B%BF%E6%8B%8D%E6%89%93%E8%B2%93%E5%92%AA%E8%BA%AB%E9%AB%94%EF%BC%89%EF%BC%88%E5%BA%97%E4%BC%91%E8%AB%8B%E8%A6%8BIG%29/data=!4m7!3m6!1s0x346e7732771f69bd:0xe83bf84bf4e0ae8f!8m2!3d22.997952!4d120.201501!16s%2Fg%2F11scx3vl35!19sChIJvWkfdzJ3bjQRj67g9Ev4O-g?authuser=0&hl=zh-TW&rclk=1,,星期二、12:00 到 20:00; 星期三、12:00 到 20:00; 星期四、12:00 到 20:00; 星期五、休息; 星期六、10:00 到 18:30; 星期日、10:00 到 18:30; 星期一、10:00 到 18:30. 隱藏本週營業時間,POINT(22.997952 120.201501)
St.1 Cafe' 一街咖啡,4.6,589,https://www.google.com.tw/maps/place/St.1+Cafe%27+%E4%B8%80%E8%A1%97%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346e77211e19bd23:0x35b5e5443d863254!8m2!3d23.0196833!4d120.2325127!16s%2Fg%2F11b63f438n!19sChIJI70ZHiF3bjQRVDKGPUTltTU?authuser=0&hl=zh-TW&rclk=1,,星期二、09:00 到 17:00; 星期三、09:00 到 17:00; 星期四、09:00 到 17:00; 星期五、09:00 到 17:00; 星期六、09:00 到 17:00; 星期日、09:00 到 17:00; 星期一、09:00 到 17:00. 隱藏本週營業時間,POINT(23.0196833 120.2325127)
客憩café ケーキ（公休日請看粉絲專頁）,4.7,134,https://www.google.com.tw/maps/place/%E5%AE%A2%E6%86%A9caf%C3%A9+%E3%82%B1%E3%83%BC%E3%82%AD%EF%BC%88%E5%85%AC%E4%BC%91%E6%97%A5%E8%AB%8B%E7%9C%8B%E7%B2%89%E7%B5%B2%E5%B0%88%E9%A0%81%EF%BC%89/data=!4m7!3m6!1s0x346e7745fe6bc7ad:0x5b38f1e7ebcc8571!8m2!3d22.9900091!4d120.217427!16s%2Fg%2F11khmgs952!19sChIJrcdr_kV3bjQRcYXM6-fxOFs?authuser=0&hl=zh-TW&rclk=1,,星期二、15:00 到 00:00; 星期三、15:00 到 00:00; 星期四、15:00 到 00:00; 星期五、15:00 到 00:00; 星期六、15:00 到 00:00; 星期日、15:00 到 00:00; 星期一、15:00 到 00:00. 隱藏本週營業時間,POINT(22.9900091 120.217427)
本植咖啡 Saw Nature Café,4.8,69,https://www.google.com.tw/maps/place/%E6%9C%AC%E6%A4%8D%E5%92%96%E5%95%A1+Saw+Nature+Caf%C3%A9/data=!4m7!3m6!1s0x346e776a8c816afb:0x5ed6d0b6ef808ea6!8m2!3d22.9965927!4d120.1969022!16s%2Fg%2F11kskz0kvf!19sChIJ-2qBjGp3bjQRpo6A77bQ1l4?authuser=0&hl=zh-TW&rclk=1,,星期二、休息; 星期三、休息; 星期四、10:30 到 19:00; 星期五、10:30 到 21:00; 星期六、10:30 到 21:00; 星期日、10:30 到 21:00; 星期一、10:30 到 19:00. 隱藏本週營業時間,POINT(22.9965927 120.1969022)
深藍咖啡館旗艦店＊內用區未開放12歲以下孩童進入＊,4.2,"6,131",https://www.google.com.tw/maps/place/%E6%B7%B1%E8%97%8D%E5%92%96%E5%95%A1%E9%A4%A8%E6%97%97%E8%89%A6%E5%BA%97%EF%BC%8A%E5%85%A7%E7%94%A8%E5%8D%80%E6%9C%AA%E9%96%8B%E6%94%BE12%E6%AD%B2%E4%BB%A5%E4%B8%8B%E5%AD%A9%E7%AB%A5%E9%80%B2%E5%85%A5%EF%BC%8A/data=!4m7!3m6!1s0x346e767327802efb:0xf96e056fb5d03087!8m2!3d22.99229!4d120.1829269!16s%2Fg%2F1tn4vxy9!19sChIJ-y6AJ3N2bjQRhzDQtW8Fbvk?authuser=0&hl=zh-TW&rclk=1,,星期二、10:30 到 19:00; 星期三、休息; 星期四、10:30 到 19:00; 星期五、10:30 到 19:00; 星期六、10:30 到 19:00; 星期日、10:30 到 19:00; 星期一、10:30 到 19:00. 隱藏本週營業時間,POINT(22.99229 120.1829269)
歐舍咖啡 台南門市,4.7,223,https://www.google.com.tw/maps/place/%E6%AD%90%E8%88%8D%E5%92%96%E5%95%A1+%E5%8F%B0%E5%8D%97%E9%96%80%E5%B8%82/data=!4m7!3m6!1s0x346e766f79f0b523:0xfc9f82ef71955a43!8m2!3d22.9958831!4d120.1928802!16s%2Fg%2F11g9q83hmv!19sChIJI7XweW92bjQRQ1qVce-Cn_w?authuser=0&hl=zh-TW&rclk=1,,,POINT(22.9958831 120.1928802)
