id_open,name_open,region_open,town_open,add_open,place_id,f_name,rate,comm,types,address,lng,lat,business_status
C3_376430000A_001696,上讚美食,桃園市,觀音區,桃園市328觀音區樹林里福壽街201號,ChIJbd-P66gnaDQRYgi6cot0124,上讚美食,4.0,146,"['restaurant', 'food', 'point_of_interest', 'establishment']",328台灣桃園市觀音區福壽街201號,121.1214661,25.0536709,OPERATIONAL
C3_376430000A_001698,真多福客家美食,桃園市,新屋區,桃園市327新屋區中華路284號,ChIJgfnCTaMlaDQRgdO4pnrgAHU,真多福 鵝肉客家美食,3.3,221,"['restaurant', 'point_of_interest', 'food', 'establishment']",327台灣桃園市新屋區中華路284號,121.1069492,24.9732462,OPERATIONAL
C3_376430000A_001699,新創客家美食,桃園市,新屋區,桃園市327新屋區頭洲里民族路六段155號,ChIJDY6TcHokaDQRtlXRC1pS6xM,新創客家料理,3.7,207,"['restaurant', 'point_of_interest', 'food', 'establishment']",327台灣桃園市新屋區民族路六段155號,121.1633601,24.9600349,OPERATIONAL
C3_376430000A_001702,新轉角手作料理,桃園市,中壢區,桃園市320中壢區月眉路一段126號,ChIJP7n8yMIjaDQRdAACQ4oUpUE,新轉角手作料理,4.1,901,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區月眉路一段126號,121.179699,24.993381,OPERATIONAL
C3_376430000A_001702,新轉角手作料理,桃園市,中壢區,桃園市320中壢區月眉路一段126號,ChIJJbCKm2ohaDQR39AR3h1hjEY,新轉角手作料理-內壢店,4.2,368,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區合圳北路二段435號,121.2467959,25.0055702,OPERATIONAL
C3_376430000A_001706,皇帝嶺會館,桃園市,中壢區,桃園市320中壢區環中東路776號,ChIJZ3r56RQiaDQR2k7wctBFtUw,皇帝嶺光暉餐飲有限公司,4.6,39,"['restaurant', 'point_of_interest', 'food', 'establishment']",320台灣桃園市中壢區龍東路928號,121.2592611,24.9423536,OPERATIONAL
C3_376430000A_001706,皇帝嶺會館,桃園市,中壢區,桃園市320中壢區環中東路776號,ChIJz_YJ1aEjaDQRD1aGlCEWf74,iRent皇帝領會館,2.0,2,"['point_of_interest', 'establishment']",320台灣桃園市環中東路859號中壢區皇帝嶺會館(鐵堂五金入口,121.2427067,24.9523884,OPERATIONAL
C3_376430000A_001707,伍角灯小吃,桃園市,中壢區,桃園市320中壢區中山東路一段42號,ChIJmaIKdjgiaDQRZRkjph2ETnw,伍角灯（原伍角餐館）,4.2,375,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區中山東路一段42號,121.2299867,24.9558873,OPERATIONAL
C3_376430000A_001710,釀香居懷舊餐廳,桃園市,平鎮區,桃園市324平鎮區平東路25號,ChIJr3tgrsIiaDQRucZkytPaqOM,釀香居,4.0,421,"['restaurant', 'food', 'point_of_interest', 'establishment']",324台灣桃園市平鎮區平東路25號,121.2536088,24.9182723,OPERATIONAL
C3_376430000A_001711,酒廠復古小館,桃園市,平鎮區,桃園市324平鎮區延平路二段79號,ChIJR6k5cgI9aDQRpjnLhwqRamk,酒廠復古小館(平鎮店),4.2,235,"['restaurant', 'food', 'point_of_interest', 'establishment']",324台灣桃園市平鎮區延平路二段79號,121.2126971,24.9495194,OPERATIONAL
C3_376430000A_001713,古秀才客家海鮮館,桃園市,楊梅區,桃園市326楊梅區秀才路157-1號,ChIJS7OPDUk7aDQR-wfNt-jFHa8,古秀才客家海鮮館,3.9,176,"['restaurant', 'food', 'point_of_interest', 'establishment']",326台灣桃園市楊梅區秀才路157-1號,121.1415414,24.9022777,OPERATIONAL
C3_376430000A_001716,大溪拿破崙派,桃園市,大溪區,桃園市335大溪區福仁里和平路94號,ChIJ94ldaiIYaDQRpmoc1mXUTXU,大溪拿破崙派,4.4,720,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",335台灣桃園市大溪區和平路94號,121.2868401,24.8856861,OPERATIONAL
C3_376430000A_001719,歐萊德綠建築總部,桃園市,龍潭區,桃園市325龍潭區中豐路高平段18號,ChIJ0xdvhU48aDQRQiYxODYb7tc,歐萊德國際股份有限公司(綠建築總部),4.8,198,"['point_of_interest', 'establishment']",325021台灣桃園市龍潭區中豐路高平段18號,121.2109748,24.8404908,OPERATIONAL
C3_376430000A_001721,祥儀機器人夢工廠,桃園市,桃園區,桃園市330桃園區桃鶯路461號,ChIJQXpsNsIeaDQRlczNBf4hxkY,祥儀機器人夢工廠,4.3,2605,"['tourist_attraction', 'museum', 'point_of_interest', 'store', 'establishment']",330台灣桃園市桃園區桃鶯路461號,121.3238495,24.975277,OPERATIONAL
C3_376430000A_001723,大溪老茶廠,桃園市,大溪區,桃園市335大溪區新峰里1鄰復興路二段732巷80號,ChIJNRoI4B4XaDQRl0iNJO8_NOc,大溪老茶廠,4.2,4233,"['tourist_attraction', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區復興路二段732巷80號,121.328373,24.8306561,OPERATIONAL
C3_376430000A_001724,台塑企業文物館,桃園市,龜山區,桃園市333龜山區文化一路259號,ChIJf_xkJ2WnQjQR-yRsWPgEKbk,台塑企業文物館,4.6,2923,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",333台灣桃園市龜山區文化一路259號長庚大學內,121.3881037,25.0346706,OPERATIONAL
C3_376430000A_001725,小人國主題樂園,桃園市,龍潭區,桃園市325龍潭區高原里高原路891號,ChIJIVlPqhY8aDQRcSMa0PLZrkk,小人國主題樂園,4.5,28991,"['tourist_attraction', 'amusement_park', 'travel_agency', 'museum', 'restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區高原路891號,121.1872475,24.8313646,OPERATIONAL
C3_376430000A_001726,大溪紅樓懷舊餐廳,桃園市,大溪區,桃園市335大溪區復興路152號,ChIJm15PRCcYaDQRD6t8h9jhFTY,大溪紅樓餐廳,4.3,1088,"['restaurant', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區復興路152號,121.292218,24.8784084,OPERATIONAL
C3_376430000A_001729,宏亞巧克力共和國,桃園市,八德區,桃園市334八德區巧克力街177號,ChIJ96H7-OoYaDQROPdHKCsGUsg,77巧克力共和國,4.2,8558,"['tourist_attraction', 'museum', 'store', 'food', 'point_of_interest', 'establishment']",334台灣桃園市八德區巧克力街177號,121.2929627,24.9417755,OPERATIONAL
C3_376430000A_001736,光泉牛奶園地（大園廠）,桃園市,大園區,桃園市337大園區大觀路1249號,ChIJPecslDcnaDQRs_Ke5cdhQy0,光泉牧場股份有限公司 大園廠,4.1,117,"['food', 'point_of_interest', 'establishment']",337台灣桃園市大園區大觀路1249號,121.160877,25.0553434,OPERATIONAL
C3_376430000A_001738,太平洋自行車博物館,桃園市,新屋區,桃園市327新屋區永福路686號,ChIJ62egJvwuaDQRsl-LTK6Uuvo,太平洋自行車博物館（平日預約參觀）,4.5,720,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",32744台灣桃園市新屋區永福路686號,121.0321558,24.9859932,OPERATIONAL
C3_376430000A_001739,南僑桃園生活體驗園區,桃園市,龜山區,桃園市333龜山區龜山工業區興邦路35號,ChIJX-zx8u4eaDQRtzzsWq4grw4,南僑桃園觀光體驗工廠,3.8,2583,"['tourist_attraction', 'restaurant', 'point_of_interest', 'food', 'establishment']",33370台灣桃園市龜山區興邦路35號,121.324784,24.982376,OPERATIONAL
C3_376430000A_001739,南僑桃園生活體驗園區,桃園市,龜山區,桃園市333龜山區龜山工業區興邦路35號,ChIJeWuEEswfaDQRTT2a-2t9El0,南僑桃園生活體驗園區,,0,"['point_of_interest', 'establishment']",33370台灣桃園市龜山區興邦路35號,121.324784,24.982376,OPERATIONAL
C3_376430000A_001742,雅聞魅力博覽館,桃園市,楊梅區,桃園市326楊梅區中山北路一段21巷1號,ChIJV0Tn9TE7aDQR1TpiyEArG2o,桃園楊梅雅聞魅力博覽館,4.1,963,"['tourist_attraction', 'point_of_interest', 'establishment']",326台灣桃園市楊梅區中山北路一段21巷1號,121.1507755,24.9067608,OPERATIONAL
C3_376430000A_001749,大溪鵝莊客家餐館,桃園市,大溪區,桃園市335大溪區復興路34號,ChIJJfge5iAYaDQRu-Qzj4ezBdw,大溪鵝莊,4.0,422,"['restaurant', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區復興路34號,121.2895009,24.8801883,OPERATIONAL
C3_376430000A_001750,傳香客家餐館,桃園市,大溪區,桃園市335大溪區復興路一段841號,ChIJi40rRCcYaDQR1n6zfefsfVQ,傳香客家料理,3.5,664,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區復興路一段841號,121.2851734,24.8470675,OPERATIONAL
C3_376430000A_001753,養樂多工廠,桃園市,中壢區,桃園市320中壢區自強一路4號,ChIJc6FvvB4iaDQRAO5TDTgW2CI,養樂多(中壢工廠),4.4,217,"['food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區自強一路4號,121.2445724,24.9689194,OPERATIONAL
C3_376430000A_001772,大江國際購物中心,桃園市,中壢區,桃園市320中壢區中園路二段501號,ChIJOXR22rwhaDQRKg6BtwjRbh0,大江國際購物中心,4.4,37357,"['shopping_mall', 'point_of_interest', 'establishment']",320台灣桃園市中壢區中園路二段501號,121.228654,25.000988,OPERATIONAL
C3_376430000A_001774,阿姆坪餐廳,桃園市,大溪區,桃園市335大溪區復興里環湖路2段638號,ChIJfTo7oPcWaDQRYuQN0OQ5qm4,阿姆坪餐廳,4.2,511,"['restaurant', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區環湖路二段638號,121.3109548,24.818154,OPERATIONAL
C3_376430000A_001778,大自然水庫活魚,桃園市,大溪區,桃園市335大溪區環湖路一段212巷49號,ChIJdeB0BlE8aDQRgVhIYb87Egw,大自然活魚餐廳,4.5,308,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區环湖路一段212巷49號,121.2596256,24.8087234,OPERATIONAL
C3_376430000A_001783,金蘭活魚餐廳,桃園市,龍潭區,桃園市325龍潭區文化路51之1號,ChIJ95VVhpg9aDQR2oLaKPZLFZM,金蘭活魚餐廳,3.8,2807,"['restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區文化路51之1號,121.2402629,24.8393364,OPERATIONAL
C3_376430000A_001784,全家鱘龍活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里文化路138之1號,ChIJAwSvsJg9aDQRcU5X2DKl7Tc,全家鱘龍活魚餐廳,4.0,1556,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區文化路138之1號,121.2406916,24.8408219,OPERATIONAL
C3_376430000A_001785,六福亭活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里十一份文化路57之1號,ChIJL7zDyHU9aDQRqNe3orGWeSA,六福亭活魚川菜,4.1,1044,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區文化路57之1號,121.2400719,24.8385633,OPERATIONAL
C3_376430000A_001786,賓帥活魚湘菜餐廳,桃園市,龍潭區,桃園市325龍潭區中正路三林段616號1樓,ChIJ6fwljpg9aDQR-r5gLxBtWtQ,賓帥活魚餐廳,4.1,537,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區中正路三林段616號,121.236677,24.8439429,OPERATIONAL
C3_376430000A_001787,南園活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安西路5之5號,ChIJbyfNXJ89aDQROrbJXMoitdc,南園活魚老店餐廳(無固定公休）,4.7,2003,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區佳安西路5之5號,121.2389016,24.8353801,OPERATIONAL
C3_376430000A_001788,大石門活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里佳安西路5之6號,ChIJJ0DRab09aDQR8RFxHffVaBI,大石門活魚老店 (整尾賣、賣完即提早打烊),4.6,1825,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區佳安里佳安西路5之6號,121.2388701,24.835242,OPERATIONAL
C3_376430000A_001790,福隆活魚土雞餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里佳安西路92號,ChIJVYWrer09aDQR7KN6ZjgHSV0,福隆活魚土雞餐廳,4.0,156,"['restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區佳安西路92號,121.2391126,24.834896,OPERATIONAL
C3_376430000A_001791,石門花園活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里文化路447號,ChIJsesuxpc9aDQRxWUpAFxVlWo,石門花園活魚餐廳,3.8,431,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區文化路447號,121.2434782,24.8476177,OPERATIONAL
C3_376430000A_001793,菓園活魚土雞餐廳,桃園市,大溪區,桃園市335大溪區康莊路五段182號,ChIJpU9hMycWaDQRFlCCQmyxySs,菓園活魚土雞餐廳,4.1,1491,"['restaurant', 'food', 'point_of_interest', 'establishment']",33558台灣桃園市大溪區康莊路五段182號,121.2590077,24.8231553,OPERATIONAL
C3_376430000A_001795,山霸王活魚土雞餐廳,桃園市,大溪區,桃園市335大溪區康莊路五段82號,ChIJ0f5e-yYWaDQRHVmWQyBl9Kc,山霸王活魚土雞餐廳,4.2,1589,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區康莊路五段82號,121.2660766,24.8269483,OPERATIONAL
C3_376430000A_001796,十一份土雞活魚餐廳,桃園市,大溪區,桃園市335大溪區康莊路五段70號,ChIJDXzo3vI9aDQRdNBWaxAB-LM,十一份活魚餐廳,4.3,2831,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區康莊路五段70號,121.2663192,24.8271999,OPERATIONAL
C3_376430000A_001798,橋頭活魚餐廳,桃園市,龍潭區,桃園市325龍潭區大平里二坪段1-1號,ChIJB1rwd8E9aDQRg5e-4VZ7wGM,橋頭活魚餐廳,4.2,796,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區大平村二坪段1-1號,121.2513771,24.8260502,OPERATIONAL
C3_376430000A_001799,糊口老街客家活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段790號,ChIJz2eciJI9aDQRPoEn46dc6VM,糊口老街客家活魚餐館,4.1,805,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區龍源路大平段790號,121.2499919,24.8255324,OPERATIONAL
C3_376430000A_001800,石湖活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段690巷51號,ChIJB1rwd8E9aDQRbWKz4GKctFU,石湖活魚餐廳,4.0,504,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區龍源路大平段690巷51號,121.2483257,24.8250835,OPERATIONAL
C3_376430000A_001801,鴻星活魚餐廳,桃園市,龍潭區,桃園市325龍潭區大平里龍源路685號,ChIJB1rwd8E9aDQRX06RxOJcn8w,鴻星餐廳 石門活魚/土雞/客家菜,3.8,395,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區龍源路685號,121.2474796,24.8254699,OPERATIONAL
C3_376430000A_001804,石峰活魚餐廳,桃園市,龍潭區,桃園市325龍潭區大平里石門路93號,ChIJBf7KcZQ9aDQRpjYWyqg-Kbg,石峰活魚餐廳,4.1,610,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區石門路93號,121.2438126,24.8289492,OPERATIONAL
C3_376430000A_001805,全家福活魚餐廳,桃園市,龍潭區,桃園市325龍潭區大坪里永和路2號,ChIJd8MM75Q9aDQRQ-9rGB9zlJU,全家福平價海鮮餐廳,4.4,380,"['restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區永和路2號,121.2432139,24.8271059,OPERATIONAL
C3_376430000A_001807,榮莊鱘龍活魚,桃園市,龍潭區,桃園市325龍潭區佳安里文化路61號,ChIJZWsohJg9aDQRuFGE23EpI8M,榮莊鱘龍活魚餐廳,4.3,523,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區文化路61號,121.2402776,24.8394589,OPERATIONAL
C3_376430000A_001818,源元發飲食店,桃園市,復興區,桃園市336復興區中正路138號之1,ChIJc71x_NQWaDQR0Gwh_ynR2KY,源元發飲食店,3.8,289,"['restaurant', 'point_of_interest', 'food', 'store', 'establishment']",336台灣桃園市復興區中正路138-1號號,121.351779,24.818278,OPERATIONAL
C3_376430000A_001818,源元發飲食店,桃園市,復興區,桃園市336復興區中正路138號之1,ChIJu-QjudMWaDQRH7yFvP3NkEY,元發飲食店,4.3,43,"['restaurant', 'point_of_interest', 'food', 'establishment']",336台灣桃園市復興區中山路13-1號,121.3502569,24.8145824,OPERATIONAL
C3_376430000A_001823,貝里斯義大利麵餐廳,桃園市,桃園區,桃園市330桃園區建國路68號,ChIJ3zpHl_0eaDQRjkESkRw8q8k,貝里斯義大利麵,4.0,611,"['restaurant', 'food', 'point_of_interest', 'establishment']",330台灣桃園市桃園區建國路68號,121.3158585,24.9858979,OPERATIONAL
C3_376430000A_001829,好時節休閒農場(好時節農莊),桃園市,大溪區,桃園市335大溪區康莊路三段225號,ChIJb-4jX-oXaDQRy66ifyq3-2Y,好時節休閒農場 │親子旅遊 │校外教學 │環境教育 │手作體驗 │食農教育 │循環農業 │友善耕作 │團體旅遊,4.2,1821,"['tourist_attraction', 'restaurant', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區康莊路三段225號,121.2821476,24.8542765,OPERATIONAL
C3_376430000A_001830,老阿伯現滷豆干,桃園市,大溪區,桃園市335大溪區中正路37號,ChIJuwRV3SEYaDQRiEQnq6NCVw4,老阿伯現滷豆干,4.0,9391,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區中正路37號,121.2862625,24.8829297,OPERATIONAL
C3_376430000A_001831,大溪全家福海鮮餐廳,桃園市,大溪區,桃園市335大溪區瑞安路一段308號,ChIJh35SqR4YaDQRyZ0M4U8Q3WE,基隆全家福海鮮餐廳 大溪分店,4.0,672,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區瑞安路一段308號,121.2801686,24.885059,OPERATIONAL
C3_376430000A_001841,廖心蘭豆干店,桃園市,大溪區,桃園市335大溪區和平路41號,ChIJIf5LMSIYaDQRtAhKBKLGvzA,廖心蘭豆乾-和平老街總店,4.3,299,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區和平路41號,121.2878749,24.8848796,OPERATIONAL
C3_376430000A_001841,廖心蘭豆干店,桃園市,大溪區,桃園市335大溪區和平路41號,ChIJzwm6RosXaDQR-nKYRsBWc9A,廖心蘭豆干,4.1,29,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區康莊路399號,121.2865255,24.8746444,OPERATIONAL
C3_376430000A_001841,廖心蘭豆干店,桃園市,大溪區,桃園市335大溪區和平路41號,ChIJB28F3cQZaDQRpbUupB3VBj0,廖心蘭豆干總公司,3.4,5,"['food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區信義路230號,121.2955242,24.8865149,OPERATIONAL
C3_376430000A_001841,廖心蘭豆干店,桃園市,大溪區,桃園市335大溪區和平路41號,ChIJSyBMyiAWaDQRDsTqp3NLIBI,廖心蘭豆干,3.9,18,"['store', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區康莊路五段513號,121.2641763,24.8253772,CLOSED_TEMPORARILY
C3_376430000A_001845,馺哈龍鳳中央廚房,桃園市,大園區,桃園市337大園區青昇路一段132巷166弄8號4樓,ChIJzRHcl68haDQRKJUP9wvMVww,Saha料理中央廚房saha halal central kitchen,4.9,37,"['point_of_interest', 'establishment']",337台灣桃園市大園區青昇路一段132巷166弄 8 號,121.2263028,25.0111653,OPERATIONAL
C3_376430000A_001847,黑松飲料博物館,桃園市,中壢區,桃園市320中壢區中園路178號,ChIJ70aYroshaDQR_PHWROJqCeU,黑松飲料博物館,4.1,409,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",320台灣桃園市中壢區中園路178號,121.2370586,24.9771495,OPERATIONAL
C3_376430000A_001848,金車咖啡文教館,桃園市,中壢區,桃園市320中壢區榮民南路412號,ChIJO09QG3MiaDQRKZn8L49_h0o,金車咖啡文教館(請先來電預約),4.0,266,"['tourist_attraction', 'point_of_interest', 'establishment']",320台灣桃園市中壢區榮民南路412號,121.2544814,24.9481984,OPERATIONAL
C3_376430000A_001849,CAFE!N x DICKIES 聯名咖啡觀光工廠 (源友咖啡文化園區),桃園市,平鎮區,桃園市324平鎮區工業五路8號,ChIJhZATXjQjaDQRED0CIY3tQCE,CAFE!N 硬咖啡 桃園總廠門市 ( DICKIES 聯名咖啡觀光工廠 ),4.4,1810,"['cafe', 'food', 'point_of_interest', 'establishment']",324台灣桃園市平鎮區工業五路8號,121.1979934,24.9022945,OPERATIONAL
C3_376430000A_001850,福源茶廠,桃園市,龍潭區,桃園市325龍潭區竹龍路590巷56號,ChIJVVVVlfE8aDQRn91zQee1uYk,福源茶廠,4.5,90,"['store', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區竹龍路590巷56號,121.19349,24.8630468,OPERATIONAL
C3_376430000A_001851,中台資源科技觀光工廠,桃園市,觀音區,桃園市328觀音區環科路326號,ChIJkRRcG5YoaDQRhuZCSU3HZTo,中台資源科技股份有限公司一廠,4.0,34,"['point_of_interest', 'establishment']",328台灣桃園市觀音區大潭南路288號,121.0618806,25.0355103,OPERATIONAL
C3_376430000A_001851,中台資源科技觀光工廠,桃園市,觀音區,桃園市328觀音區環科路326號,ChIJc9pTOr4oaDQR_VQ0HO_6RSk,中台環境教育資源中心,2.6,8,"['school', 'point_of_interest', 'establishment']",328台灣桃園市觀音區環科路328號,121.0626169,25.0376901,OPERATIONAL
C3_376430000A_001852,華泰名品城,桃園市,大園區,桃園市320中壢區春德路189號,ChIJ07yvOQYhaDQRaPvMMce7GJc,華泰名品城,4.2,45587,"['shopping_mall', 'point_of_interest', 'establishment']",320台灣桃園市中壢區春德路189號,121.2132261,25.0142027,OPERATIONAL
C3_376430000A_001853,台茂購物中心,桃園市,蘆竹區,桃園市338蘆竹區南崁路一段112號,ChIJReiujXSgQjQRUEIzbN1DkSI,台茂購物中心,4.3,29492,"['department_store', 'shopping_mall', 'store', 'point_of_interest', 'establishment']",338台灣桃園市蘆竹區南崁路一段112號,121.288392,25.053471,OPERATIONAL
C3_376430000A_001853,台茂購物中心,桃園市,蘆竹區,桃園市338蘆竹區南崁路一段112號,ChIJxYoWBwChQjQR0eIVbozj29s,台茂,4.5,2,"['shopping_mall', 'point_of_interest', 'establishment']",338台灣桃園市蘆竹區,121.2875529,25.0540794,OPERATIONAL
C3_376430000A_001853,台茂購物中心,桃園市,蘆竹區,桃園市338蘆竹區南崁路一段112號,ChIJj3OAVnSgQjQRdbCnnsLYRIY,台茂購物中心,4.3,61,"['transit_station', 'point_of_interest', 'establishment']",338台灣桃園市蘆竹區,121.2887722,25.0514727,OPERATIONAL
C3_376430000A_001853,台茂購物中心,桃園市,蘆竹區,桃園市338蘆竹區南崁路一段112號,ChIJZfKi-nSgQjQRdS3lqiwuXRw,台茂購物中心,4.5,2,"['transit_station', 'point_of_interest', 'establishment']",338台灣桃園市蘆竹區,121.2877535,25.051989,OPERATIONAL
C3_376430000A_001853,台茂購物中心,桃園市,蘆竹區,桃園市338蘆竹區南崁路一段112號,ChIJPZwG5XSgQjQRY3kyI7XgT3A,台茂,4.0,107,"['transit_station', 'point_of_interest', 'establishment']",338台灣桃園市蘆竹區南崁路一段112號,121.2875859,25.0518383,OPERATIONAL
C3_376430000A_001858,台灣京瓷-千塘窯,桃園市,龍潭區,桃園市325龍潭區武中路528-1號,ChIJR4tVNKMkaDQReVjq6L_2Ds4,千塘窯藝術文創,5.0,13,"['point_of_interest', 'establishment']",325台灣桃園市龍潭區武中路528-1號,121.2372223,24.8829371,OPERATIONAL
C3_376430000A_001859,菲兒麗貝創布工作坊,桃園市,桃園區,桃園市330桃園區大興里春日路658巷18號9樓,ChIJR6HWAGgfaDQRp8U7bSsLa8A,幸運創布 CharmPoint,5.0,3,"['store', 'point_of_interest', 'establishment']",330台灣桃園市桃園區春日路658巷18號9樓,121.3113714,25.0103196,OPERATIONAL
C3_376430000A_001859,菲兒麗貝創布工作坊,桃園市,桃園區,桃園市330桃園區大興里春日路658巷18號9樓,ChIJRVl6hG0faDQRacau4hUWsyk,創異好藝室 桃園手作 繪畫diy教室 (課程預約制 可隨時詢問),5.0,39,"['school', 'point_of_interest', 'establishment']",330台灣桃園市桃園區永安北路53號,121.2911352,25.0089166,OPERATIONAL
C3_376430000A_001859,菲兒麗貝創布工作坊,桃園市,桃園區,桃園市330桃園區大興里春日路658巷18號9樓,ChIJwfInyGgjaDQRTiksmnBP914,FUN空藝術工作室｜奶油膠｜毛球畫｜桃園DIY,4.8,705,"['point_of_interest', 'establishment']",320台灣桃園市中壢區實踐路5號,121.2428291,24.9535534,CLOSED_TEMPORARILY
C3_376430000A_001864,大公鷄烤鷄燉鷄－大呼奇鷄食品有限公司,桃園市,中壢區,桃園市320中壢區中正路308號,ChIJVaGmJEsiaDQRt9ky68wmZe8,大公雞烤雞燉雞,4.0,200,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區中正路308號,121.2179048,24.9553767,CLOSED_TEMPORARILY
C3_376430000A_001864,大公鷄烤鷄燉鷄－大呼奇鷄食品有限公司,桃園市,中壢區,桃園市320中壢區中正路308號,ChIJCT2zcjQiaDQRp8Cs7lzVOPQ,中正雞場專業桶仔雞,4.8,107,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區興國路10號,121.2208397,24.9584324,OPERATIONAL
C3_376430000A_001870,塩way義式餐坊,桃園市,中壢區,桃園市320中壢區崁頂路1025巷1-1號,ChIJWb40EqEYaDQRq-ONaTL2Plg,塩Way義式餐坊,4.4,819,"['restaurant', 'point_of_interest', 'store', 'food', 'establishment']",320台灣桃園市中壢區崁頂路1025巷1-1號,121.2664864,24.9507696,CLOSED_TEMPORARILY
C3_376430000A_001874,大窯大擺義大利手工窯烤披薩,桃園市,桃園區,桃園市330桃園區南通路81號,ChIJXb5-T7QfaDQRMRN0HPHW0dc,大窯大擺窯烤披薩 桃園總店（2025/2/27更新菜單）,4.6,650,"['restaurant', 'point_of_interest', 'food', 'establishment']",330台灣桃園市桃園區南通路81號,121.304836,25.0202171,OPERATIONAL
C3_376430000A_001874,大窯大擺義大利手工窯烤披薩,桃園市,桃園區,桃園市330桃園區南通路81號,ChIJ8aXmD4QjaDQRMa1Ku_dZV5I,大窯大擺 八德店(2022/07/01更新菜單）,4.8,258,"['restaurant', 'point_of_interest', 'food', 'establishment']",334台灣桃園市八德區和平路25號,121.3000571,24.9577448,OPERATIONAL
C3_376430000A_001876,微笑野蔬咖啡館,桃園市,中壢區,桃園市320中壢區南園二路388號,ChIJO3ddIy8iaDQRi3TKAsKYoRM,微笑的光 咖啡館中壢店,4.4,457,"['restaurant', 'point_of_interest', 'food', 'establishment']",320台灣桃園市中壢區南園二路388號,121.2260135,24.9716915,OPERATIONAL
C3_376430000A_001880,安賀斯café,桃園市,楊梅區,桃園市326楊梅區新農街282號,ChIJIQ8ECSZ-DhQRps4XAu_N008,安賀斯cafe,4.3,515,"['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",326台灣桃園市楊梅區新農街282號,121.1541548,24.909864,OPERATIONAL
