ev_name,county,address,geo_loc,pic_url,accu_url,s_time,e_time
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151631452064473101?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-03 18:00:00,2025-06-03 22:00:00
串串手作|5月花草集耳環手作課程(中階手作課程),台北市,台北市松山區三民路95巷26號1樓,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2504100949151581352675_P520x260.jpg,https://www.accupass.com/event/2504100946082507648480?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-02 19:00:00,2025-05-28 20:30:00
艾董單口喜劇系列---來！讓我毀掉你的夢,新竹市,新竹市東區埔頂二路10號3樓,POINT(24.7904918 121.0146547),https://static.accupass.com/eventbanner/2504090908121784105402_P520x260.jpg,https://www.accupass.com/event/2504090906261745490280?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-07 19:30:00,2025-06-07 21:00:00
【五月】新北市身心障礙巡迴運動指導課程_板橋自立里,新北市,新北市板橋區大智街77號,POINT(25.0154695 121.4533312),https://static.accupass.com/eventbanner/2504281443075042211440_P520x260.jpg,https://www.accupass.com/event/2504281441343918016800?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-05 14:00:00,2025-05-26 15:30:00
【蘇格登 深焙16年】豐味旅城．新品上市品酩會,台南市,台南市安平區州平路289號,POINT(22.9993877 120.148877),https://static.accupass.com/eventbanner/2504280639309561046400_P520x260.jpg,https://www.accupass.com/event/2504210905258096970730?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-17 18:30:00,2025-05-17 21:00:00
陸府╳NTT+不藏私講堂 朱祥溥《布袋戲的未來式：從廟埕到光影新視界》,台中市,台中市西屯區惠來路二段101號,POINT(24.1626492 120.6403028),https://static.accupass.com/eventbanner/2504301053281401127858_P520x260.jpg,https://www.accupass.com/event/2504180647455515829980?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-18 19:00:00,2025-06-18 21:00:00
【台北七月場次】下班隨手作 ‖ 手作課程-工業風擴香乾燥花,台北市,台北市萬華區漢口街二段121號1樓,POINT(25.0464554 121.5041129),https://static.accupass.com/eventbanner/2504271245561639429199_P520x260.jpg,https://www.accupass.com/event/2504271244082798928320?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-20 10:00:00,2025-07-20 12:00:00
The One南園拾樂：餐桌上的風景 | 乘載生活況味的美學器皿,新竹縣,新竹縣新埔鎮九芎湖32號,POINT(24.8680076 121.1042522),https://static.accupass.com/eventbanner/2504161619472022554947_P520x260.jpg,https://www.accupass.com/event/2504150822385893399010?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-23 13:30:00,2025-05-24 17:00:00
跨世代家庭照顧劇場 l 即興表演培力工作坊,桃園市,桃園市經國路525號5樓,POINT(25.0214047 121.3030787),https://static.accupass.com/eventbanner/2502060722132069751346_P520x260.jpg,https://www.accupass.com/event/2502060726576193647920?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-03-03 19:00:00,2025-05-26 21:00:00
生活花藝創作教學,台中市,台中市南屯區文心南三路737號,POINT(24.1332143 120.6421031),https://static.accupass.com/eventbanner/2502210816131119147775_P520x260.jpg,https://www.accupass.com/event/2502210820312114777832?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-03-11 14:00:00,2025-06-27 16:00:00
花蓮鐵道電影院｜5月▸▸ 經典未來式 ▸▸第47屆金穗獎入圍作品花蓮巡迴場▸ 05/03 動畫片入圍：萬物練習曲,花蓮縣,花蓮縣花蓮市中山路71號,POINT(23.9743952 121.610796),https://static.accupass.com/eventbanner/2504110523169249180600_P520x260.jpg,https://www.accupass.com/event/2504110520566919665200?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-03 14:00:00,2025-05-03 14:50:00
祥草茶流 · 台北夜間茶聚（11月）誰說茶很無聊？紅烏龍、東方美人、印尼茶...讓你耳目一新,台北市,台北市松山區富錦街114號,POINT(25.0596531 121.5528458),https://static.accupass.com/eventbanner/2502020650175220947200_P520x260.jpg,https://www.accupass.com/event/2502020650062229805680?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-11-19 19:30:00,2025-11-19 21:30:00
【GoPro認證-團體基礎班】課程七｜GoPro 影音拍攝實作訓練,台北市,台北市大安區復興南路二段45號9樓,POINT(25.0312807 121.5438801),https://static.accupass.com/eventbanner/2503050717111671118896_P520x260.jpg,https://www.accupass.com/event/2503050716256265183440?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-22 19:00:00,2025-05-22 21:00:00
🏜⣿奇濼音樂 夏令營課程 ⣿ 小小流行樂手體驗,新北市,新北市三峽區學成路157號,POINT(24.9419667 121.374143),https://static.accupass.com/eventbanner/2504180749231583439730_P520x260.jpg,https://www.accupass.com/event/2504180749048864410820?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-07 09:00:00,2025-08-08 17:00:00
梭織體驗｜5-6月｜台北｜手作梭織萬用布墊 基礎織布體驗 居家裝飾 Art Weaving,台北市,台北市松山區三民路95巷26號,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2504240905274669311700_P520x260.jpg,https://www.accupass.com/event/2504240535322071384278?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-24 15:00:00,2025-06-30 22:00:00
芳療沙龍｜極簡精油美容法－進階版,台北市,台北市大安區仁愛路四段122巷63號5樓之2,POINT(25.0336053 121.5505079),https://static.accupass.com/eventbanner/2504240937341813908501_P520x260.jpg,https://www.accupass.com/event/2504240943173525902840?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-17 14:00:00,2025-05-17 16:00:00
《【島讀臺灣2】旅讀的理由：城市山海，閱覽詩意》新書分享會,台北市,台北市信義區菸廠路88號,POINT(25.0445608 121.5613507),https://static.accupass.com/eventbanner/2504280708303832143010_P520x260.jpg,https://www.accupass.com/event/2504280712471175952468?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-09 20:00:00,2025-07-05 15:30:00
🔥 No.16 | 獅子座♌️ 王者奢華之夜 🔥,台北市,台北市松山區北寧路16號,POINT(25.0488518 121.5527216),https://static.accupass.com/eventbanner/2502190733051454241029_P520x260.jpg,https://www.accupass.com/event/2502190728195927503050?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-08-16 20:30:00,2025-08-16 23:55:00
(4/1-6/30) 台北/中山--手作地毯 Tufting 簇絨槍課程 /百種毛線顏色/場次預約,台北市,台北市大同區赤峰街49巷15號1樓,POINT(25.0557746 121.520151),https://static.accupass.com/eventbanner/2404011150209901897340_P520x260.jpg,https://www.accupass.com/event/2504020952471080140340?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-02 11:30:00,2025-06-30 21:00:00
【調酒體驗】你不會想在家裡調的酒｜米絲通通幫你準備好,台北市,台北市文山區萬芳路60-18號,POINT(24.998572 121.568614),https://static.accupass.com/eventbanner/2412251104514381354310_P520x260.jpg,https://www.accupass.com/event/2412211210411224318143?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-13 14:30:00,2025-07-13 17:00:00
【茶酒體驗】自己泡茶酒｜紅茶蘭姆酒專題,台北市,台北市文山區萬芳路60-18號,POINT(24.998572 121.568614),https://static.accupass.com/eventbanner/2412251031031506069523_P520x260.jpg,https://www.accupass.com/event/2412211241251918649514?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-10-26 19:00:00,2025-10-26 21:30:00
🏜⣿奇濼音樂 夏令營課程 ⣿ 小小合唱歌手體驗,新北市,新北市三峽區學成路157號,POINT(24.9419667 121.374143),https://static.accupass.com/eventbanner/2504180744272003470101_P520x260.jpg,https://www.accupass.com/event/2504180743237650068880?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-07 09:00:00,2025-08-08 17:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151720501880086152?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-12-23 18:00:00,2025-12-23 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151713471218833500?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-11-18 18:00:00,2025-11-18 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151700482922730870?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-09-16 18:00:00,2025-09-16 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151658591054503680?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-09-04 18:00:00,2025-09-04 22:00:00
【KKH-BRIDGE文化特別講座 第２回】,台北市,台北市中正區南昌路一段1號,POINT(25.0334932 121.5161474),https://static.accupass.com/eventbanner/2504281243302476212050_P520x260.jpg,https://www.accupass.com/event/2504281214151612536942?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-16 14:00:00,2025-05-16 16:30:00
【蒔嚐花藝】- 時光裡的花禮 - 乾燥花蛋糕插花課程,台中市,台中市北區進德北路128號,POINT(24.1536188 120.6929247),https://static.accupass.com/eventbanner/2503280722257070062500_P520x260.jpg,https://www.accupass.com/event/2503280323329265199030?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-10 14:00:00,2025-05-10 16:30:00
中華食驗室-「泰」好喝了吧！,高雄市,高雄市鳳山區華明街23號,POINT(22.6278159 120.3550295),https://static.accupass.com/eventbanner/2504180510328274658920_P520x260.jpg,https://www.accupass.com/event/2504180525159613523490?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-18 11:00:00,2025-05-18 14:00:00
【時光之漆 · 技藝之心】漆畫展,台中市,台中市東區復興路四段37巷2號,POINT(24.135119 120.683746),https://static.accupass.com/eventbanner/2503220653241207691984_P520x260.jpg,https://www.accupass.com/event/2503220605301786660357?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-03 12:00:00,2025-06-01 20:00:00
"""永恆花與畫""手作課程",台北市,台北市中山區長春路172號八樓,POINT(25.05458 121.533823),https://static.accupass.com/eventbanner/2504250730305225488580_P520x260.jpg,https://www.accupass.com/event/2504250736553327794800?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-05 13:30:00,2025-05-05 15:30:00
心動蘭陽螢向幸福,宜蘭縣,宜蘭縣宜蘭市縣政北路1號,POINT(24.7307677 121.7632752),https://static.accupass.com/eventbanner/2504130707361838777825_P520x260.jpg,https://www.accupass.com/event/2504130702491088092314?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-03 13:00:00,2025-05-03 20:30:00
茶葉偵探的冒險：台灣十大名茶的產地、製程與品鑑指南,台北市,台北市中山區中山北路二段72巷7號,POINT(25.0571969 121.5223678),https://static.accupass.com/eventbanner/2503020557222009877038_P520x260.jpg,https://www.accupass.com/event/2503020555281390179756?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-08-13 14:30:00,2025-08-13 17:30:00
李品賢個人單口喜劇專場《品學兼優》台南場,台南市,台南市中西區西門路二段25巷1號,POINT(22.9911178 120.1975553),https://static.accupass.com/eventbanner/2503061651116599233310_P520x260.jpg,https://www.accupass.com/event/2503061654322003602360?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-17 20:00:00,2025-05-17 21:30:00
5.20【羊毛氈 - 濕氈】西洋梨 ‧ 手感器皿,台北市,台北市新生南路三段60巷9號1樓,POINT(25.019909 121.53356),https://static.accupass.com/eventbanner/2412031042574915347690_P520x260.jpg,https://www.accupass.com/event/2503281218341679658447?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-20 14:00:00,2025-05-20 17:00:00
肌力＋骨韌一次練｜核心力量體驗課．限額開放｜FUN FITNESS 運動旅程,台北市,台北市中正區羅斯福路三段272號7樓,POINT(25.0167533 121.5319406),https://static.accupass.com/eventbanner/2504160935235229072000_P520x260.jpg,https://www.accupass.com/event/2504160935038522322630?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-16 00:00:00,2025-05-31 23:55:00
串串手作|5月巴洛克復古手鍊手作課程(中階手作課程),台北市,台北市松山區三民路95巷26號1樓,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2504100948481157231135_P520x260.jpg,https://www.accupass.com/event/2504100946388925959970?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-02 19:00:00,2025-05-28 20:30:00
《卒業式• 𝐒𝐕𝐓 𝟏𝟎𝐭𝐡 𝐀𝐧𝐧𝐢𝐯𝐞𝐫𝐬𝐚𝐫𝐲》,新竹市,新竹市東區中央路310號,POINT(24.8101773 120.9780491),https://static.accupass.com/eventbanner/2504030513008280060410_P520x260.jpg,https://www.accupass.com/event/2503230642102117197288?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-30 13:00:00,2025-06-01 17:30:00
Puppet Arts Alive: Asian Puppetry Tour & Workshop for International Museum Day,台北市,台北市中正區襄陽路2號,POINT(25.0427416 121.5150214),https://static.accupass.com/eventbanner/2505011152311428249912_P520x260.jpg,https://www.accupass.com/event/2505011137341993804607?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-18 13:30:00,2025-05-18 15:30:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151658291358553122?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-09-02 18:00:00,2025-09-02 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151717491705210190?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-12-04 18:00:00,2025-12-04 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151714179401440150?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-11-20 18:00:00,2025-11-20 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151646571016222677?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-08-05 18:00:00,2025-08-05 22:00:00
【龍潭場】桃仔園電影趴，來咱社區看電影：《紀錄短片集：家的日常》,桃園市,桃園市龍潭區龍華路100號,POINT(24.864153 121.2155521),https://static.accupass.com/eventbanner/2503251113181905186718_P520x260.jpg,https://www.accupass.com/event/2503210724043908487170?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-08 14:00:00,2025-06-08 15:30:00
大直暢貨中心【母親節限定活動-立體水晶字+贈送白石英結晶】螢光蕈製作 🍄 ｜礦石水晶造景 | 🌿 植物生態瓶 🌿 - 打造自己的華德箱 -,台北市,台北市中山區明水路397巷7弄25號B1,POINT(25.0781246 121.5495006),https://static.accupass.com/eventbanner/2504250723581766229603_P520x260.jpg,https://www.accupass.com/event/2504250719594629754110?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-25 10:30:00,2025-05-31 19:00:00
台南職人釀梅課程,台南市,台南市安平區古堡街104號,POINT(23.0036998 120.1600202),https://static.accupass.com/eventbanner/2504140436461800826955_P520x260.jpg,https://www.accupass.com/event/2504041532281499885632?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-10 10:30:00,2025-05-10 16:30:00
名倉慶佑-小誌《parking》第4號 發行紀念分享會- 台南陷思sense,台南市,台南市開元路148巷33弄9號,POINT(23.0056915 120.2204862),https://static.accupass.com/eventbanner/2504290823115623056470_P520x260.jpg,https://www.accupass.com/event/2504261007412613233220?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-09 19:30:00,2025-05-09 20:30:00
醫食無憂毛學堂【台南場】守護腎臟病貓的健康講座,台南市,台南市東區崇德路620號-大門在側邊巷子2樓,POINT(22.9705804 120.227359),https://static.accupass.com/eventbanner/2503060602091229069884_P520x260.jpg,https://www.accupass.com/event/2502170354203976996430?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-08-16 14:00:00,2025-08-16 16:00:00
【32畫】油畫課程│漫天星空,台中市,台中市北屯區雷中街47號,POINT(24.1825172 120.6691769),https://static.accupass.com/eventbanner/2009240416031564385370_P520x260.jpg,https://www.accupass.com/event/2402230733503794432600?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2024-03-01 09:00:00,2030-12-31 12:00:00
【32畫】油畫課程│梵谷的月亮,台中市,台中市北屯區雷中街47號,POINT(24.1825172 120.6691769),https://static.accupass.com/eventbanner/2009061230151700640490_P520x260.jpg,https://www.accupass.com/event/2402230744021639462498?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2024-03-02 09:00:00,2030-12-31 16:00:00
乳酪三重奏(無麩質)-成人班,高雄市,高雄市 新興區七賢一路311號B1樓(高雄福華大飯店),POINT(22.6339753 120.3082147),https://static.accupass.com/eventbanner/2503310622261417797150_P520x260.jpg,https://www.accupass.com/event/2503310608461345856104?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-22 13:30:00,2025-06-22 17:30:00
【以愛之名】05/10 愛在高處暈眩中 Vertigo + 映後座談,桃園市,桃園市中壢區龍清街116巷31號,POINT(24.9355173 121.2377961),https://static.accupass.com/eventbanner/2504181043052059063406_P520x260.jpg,https://www.accupass.com/event/2504181042425235574110?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-10 16:30:00,2025-05-10 18:50:00
【台中無限心Life五月場次】下班隨手作 ‖ 手作課程-黑曜石松果香氛蠟燭,台中市,台中市北區華富街65號2樓『無限心Life』,POINT(24.160796 120.6664566),https://static.accupass.com/eventbanner/2502121158306591526840_P520x260.jpg,https://www.accupass.com/event/2502121155471067767098?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-03 13:00:00,2025-05-03 15:00:00
【台中無限心Life五月場次】下班隨手作 ‖ 手作課程-鐵罐乾燥花香氛蠟燭,台中市,台中市北區華富街65號2樓,POINT(24.160796 120.6664566),https://static.accupass.com/eventbanner/2502111355573231911400_P520x260.jpg,https://www.accupass.com/event/2502111354532129826484?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-03 10:00:00,2025-05-03 12:00:00
AI × MarTech 重塑品牌行銷：從數據到轉單的 CRM 變革 2025 客戶分享暨創新盛典,台北市,台北市敦化南路二段201號2樓,POINT(25.0265685 121.5492658),https://static.accupass.com/eventbanner/2504070614241552048297_P520x260.jpg,https://www.accupass.com/event/2504070617403229111920?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-21 13:30:00,2025-05-21 17:00:00
【空中瑜珈 / 低空瑜珈】仙女美美入門班,台北市,台北市中山區長春路380號2樓,POINT(25.0543108 121.5432668),https://static.accupass.com/eventbanner/2502200916142001254216_P520x260.jpg,https://www.accupass.com/event/2504040743561991295783?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-01 15:30:00,2025-05-31 20:30:00
一週省下7小時！專案人必學的AI效率加速術,台北市,台北市復興北路150號9樓-918房,POINT(25.0529384 121.5437698),https://static.accupass.com/eventbanner/2504280044461213517307_P520x260.jpg,https://www.accupass.com/event/2504280049131821111018?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-07 09:10:00,2025-06-07 12:00:00
【32畫】油畫課程│四季花令-木棉花,台中市,台中市北屯區雷中街47號,POINT(24.1825172 120.6691769),https://static.accupass.com/eventbanner/2303300149274573693670_P520x260.jpg,https://www.accupass.com/event/2303300149083489129490?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2023-12-15 09:00:00,2030-12-31 12:00:00
【染染零錢包&創意染鑰匙套】多款顏色任選喔！ (捷運大安站),台北市,台北市大安區大安路一段224巷11號1樓108室,POINT(25.0340226 121.5453527),https://static.accupass.com/eventbanner/2502261143131002796986_P520x260.jpg,https://www.accupass.com/event/2502261142511856299603?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-02-26 15:30:00,2025-05-31 17:30:00
5.13【羊毛氈-針氈】走進山林，不期而遇,台北市,台北市新生南路三段60巷9號,POINT(25.019909 121.53356),https://static.accupass.com/eventbanner/2502150609531631756642_P520x260.jpg,https://www.accupass.com/event/2503281212471860552400?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-13 14:00:00,2025-05-13 16:00:00
【調酒體驗】Mojito專題 | 沁涼一夏 | 雙人體驗方案,台北市,台北市文山區萬芳路60-18號,POINT(24.998572 121.568614),https://static.accupass.com/eventbanner/2412251005103356936300_P520x260.jpg,https://www.accupass.com/event/2412211229452685605410?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-11-30 14:30:00,2025-11-30 17:00:00
永晝海濱美術館．5月｜明日動物,基隆市,基隆市中正區中正路539號,POINT(25.1525344 121.7687452),https://static.accupass.com/eventbanner/2504301216321489313382_P520x260.jpg,https://www.accupass.com/event/2504301215516142902330?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-03 12:00:00,2025-05-25 19:00:00
串串手作|5月森森不息系列-編織耳環課程(高階手作課程),台北市,台北市松山區三民路95巷26號1樓,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2504100917252823029840_P520x260.jpg,https://www.accupass.com/event/2504100917061522574036?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-02 19:00:00,2025-05-24 17:30:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151714441916724679?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-11-25 18:00:00,2025-11-25 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151628041549941100?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-22 18:00:00,2025-05-22 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151644099824833610?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-22 18:00:00,2025-07-22 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151632361497964002?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-05 18:00:00,2025-06-05 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151643372051936701?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-17 18:00:00,2025-07-17 22:00:00
台南手作|台南金工|台南diy體驗|台南手作課程|水波紋鍛敲手環|黃銅手環|手鐲|手環課程,台南市,台南市安南區安中路四段290巷325弄65號,POINT(23.0537225 120.1714522),https://static.accupass.com/eventbanner/2403131203537679860280_P520x260.jpg,https://www.accupass.com/event/2403101215413299254260?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2024-03-09 00:00:00,2040-12-31 00:00:00
編織體驗｜5-6月｜台北｜手作梭織耳飾 Weaving Earrings,台北市,台北市松山區三民路95巷26號,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2504250330071082022791_P520x260.jpg,https://www.accupass.com/event/2504240535251690578494?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-25 14:00:00,2025-06-30 22:00:00
等待靈魂(四)李宏彬師生聯展－陶藝繪畫創作展,花蓮縣,花蓮縣花蓮市中華路144號,POINT(23.9762767 121.6048121),https://static.accupass.com/eventbanner/2503060825511282101652_P520x260.jpg,https://www.accupass.com/event/2503060828165304736890?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-03-25 13:00:00,2025-05-11 17:00:00
2025 友好拼布手作節,台北市,台北市信義區光復南路133號,POINT(25.0439522 121.5605926),https://static.accupass.com/eventbanner/2504280433551613255022_P520x260.jpg,https://www.accupass.com/event/2504230416099020710100?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-11-21 11:00:00,2025-11-23 16:30:00
七爪楓葉耳環|耳夾|黃銅|台南手作|台南金工|台南diy體驗|台南手作課程,台南市,台南市安南區安中路四段290巷325弄65號,POINT(23.0537225 120.1714522),https://static.accupass.com/eventbanner/2403220018571901319315_P520x260.jpg,https://www.accupass.com/event/2403220012079421612390?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2024-03-23 00:00:00,2040-12-31 00:00:00
【台北西門八月場次】下班隨手作 ‖ 手作課程-韓式香水瓶花盒,台北市,台北市萬華區漢口街二段121號1樓,POINT(25.0464554 121.5041129),https://static.accupass.com/eventbanner/2504281214011949660655_P520x260.jpg,https://www.accupass.com/event/2504281212567676645030?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-08-16 13:00:00,2025-08-16 15:00:00
心相：洪鈺富個展,台中市,台中市西區美村路一段492號,POINT(24.141039 120.661448),https://static.accupass.com/eventbanner/2502270849311672969980_P520x260.jpg,https://www.accupass.com/event/2502270852221736781724?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-03-15 09:30:00,2025-05-03 18:30:00
【以愛之名】05/18 操控遊戲 Marionette,桃園市,桃園市中壢區龍清街116巷31號,POINT(24.9355173 121.2377961),https://static.accupass.com/eventbanner/2504220804121734913136_P520x260.jpg,https://www.accupass.com/event/2504220803438169970770?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-18 17:00:00,2025-05-18 19:00:00
