id_open,name_open,region_open,town_open,add_open,place_id,s_name,rate,comm,types,address,lng,lat,business_status
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJ-5xGkFSpQjQRtTKg7ogYA5I,花博大佳河濱公園區,4.5,346,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區濱江街5號,121.5371406,25.0748126,OPERATIONAL
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJm7UfeU6pQjQRzwbQl6nQ_yk,百藝廣場,4.0,37,"['park', 'point_of_interest', 'establishment']",10491台灣台北市中山區玉門街1號,121.5231854,25.0729273,OPERATIONAL
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJ5X1aDFGpQjQROYTjlSR0GAQ,臺北玫瑰園,4.5,6814,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區新生北路三段105號,121.5287696,25.0693501,OPERATIONAL
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJ60wBYU-pQjQRxbQvakzMTsk,花博公園,4.3,3,"['transit_station', 'point_of_interest', 'establishment']",10491台灣台北市中山區,121.5214995,25.0684665,OPERATIONAL
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJOQjVIKupQjQR14lzpA1xpdE,俥亭圓山花博公園停車場,2.6,199,"['parking', 'point_of_interest', 'establishment']",104台灣台北市中山區玉門街1號停車場B1地下,121.5203707,25.0687075,OPERATIONAL
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJZ7defE-pQjQR0EQIAnFB8wQ,花博公園,4.3,11,"['transit_station', 'point_of_interest', 'establishment']",10491台灣台北市中山區,121.5219955,25.0683737,OPERATIONAL
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJoc4DWU-pQjQRrFqKbsaOZDM,花博公園,3.4,8,"['transit_station', 'point_of_interest', 'establishment']",10491台灣台北市中山區,121.52079,25.068586,OPERATIONAL
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJkwLqlk-pQjQR6zRBiYk7s8Q,舞蝶共融遊戲場,4.5,2487,"['tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區中山北路三段181號,121.5240239,25.0687094,OPERATIONAL
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJV_5CGFGpQjQR6UpgAsvErzs,迷宮花園,4.3,1761,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區新生北路三段105號,121.5298261,25.0695402,OPERATIONAL
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJm4Gu4pupQjQRy7bm6DOAYcE,新生公園,4.5,136,"['park', 'point_of_interest', 'establishment']",10491台灣台北市中山區新生北路三段105號,121.5310491,25.0685604,OPERATIONAL
C1_379000000A_000268,花博公園,臺北市,中山區,,ChIJL00dCU6pQjQRi7H_av6xz8Q,花博公園美術園區,4.3,4929,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區中山北路三段181號,121.5249004,25.0705092,CLOSED_TEMPORARILY
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJJ9z7h9OtQjQR8vwZA7PhkKs,草山夜未眠景觀餐廳,4.4,8157,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",111台灣台北市士林區東山路25巷81弄99號,121.535348,25.1339777,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJf9lBD9etQjQR_bvRPZtzWLo,八卦夜未眠景觀餐廳,4.4,2592,"['restaurant', 'furniture_store', 'home_goods_store', 'bar', 'food', 'point_of_interest', 'store', 'establishment']",11153台灣台北市士林區東山路25巷81弄99號之1號,121.5355382,25.1337243,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJJRSPAAOyQjQRc59Y0YmZ_j4,竹子湖觀景台,4.4,1421,"['tourist_attraction', 'point_of_interest', 'establishment']",112台灣台北市北投區竹子湖路與陽金公路交叉口,121.5402286,25.1671856,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJ6xGKJpCvQjQRlZXLy86EIz0,夜店Night Fever 美式景觀餐廳,4.3,463,"['restaurant', 'food', 'point_of_interest', 'establishment']",11153台灣台北市士林區東山路25巷81弄88號,121.5355203,25.1337192,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJK_73fTquQjQROT9HZs6BHug,四季長廊觀景台,4.6,2660,"['tourist_attraction', 'point_of_interest', 'establishment']",112台灣台北市北投區復興三路343號,121.5032341,25.1548771,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJoU6iG_WtQjQR2nJMWjEM5ME,菁豔景觀餐廳,4.4,642,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",111台灣台北市士林區菁山路101巷71弄16號,121.5580171,25.1533218,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJu0pLSt-tQjQRm3lAs41i5a8,文化大學後山,4.5,2146,"['park', 'point_of_interest', 'establishment']",111台灣台北市士林區光華路61巷4弄,121.5394789,25.1340326,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJUXrC0IOuQjQRM62GuV_FrdE,屋頂上,4.2,7869,"['restaurant', 'food', 'point_of_interest', 'establishment']",111台灣台北市士林區凱旋路61巷4弄33號,121.5394123,25.1334811,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJT80iwnauQjQR91-JKK1_QX4,鬼店/夜景餐廳 (花園景點) 賞景約會夜景景觀餐廳,4.1,136,"['restaurant', 'tourist_attraction', 'food', 'point_of_interest', 'store', 'establishment']",111台灣台北市士林區中山北路七段219巷163號,121.5325787,25.132871,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJR80iwnauQjQR7aIaHiAGarQ,阿水的家/夜景餐廳 (庭園景點) 喝茶賞景約會夜景餐廳,4.4,133,"['restaurant', 'tourist_attraction', 'food', 'point_of_interest', 'store', 'establishment']",111台灣台北市士林區中山北路七段219巷163號,121.5325787,25.132871,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJv3u5EHauQjQRD3cUpqT2oC0,ZEST CAFE' 甜橙風味 35休閒景觀餐廳,3.5,722,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",111台灣台北市士林區中山北路七段232巷1弄72號,121.5362517,25.1328279,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJG3mBJN-tQjQR4a5Rc5vF53Q,文化大學後山情人坡,4.5,2408,"['tourist_attraction', 'point_of_interest', 'establishment']",111台灣台北市士林區光華路61巷4弄33號,121.5392992,25.1340272,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJS8fPJPitQjQRebDDT6PjC1w,陽明山國家公園,4.5,25084,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",台灣,121.5609363,25.1942462,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJpSWmDJKtQjQRVjRxS15p-e4,VVG Hideaway 好樣秘境,3.8,1750,"['restaurant', 'food', 'point_of_interest', 'establishment']",111台灣台北市士林區菁山路136-1號,121.564755,25.1425648,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJUxQUTPGtQjQRB9elZNS5XAg,仙境,4.1,2082,"['restaurant', 'food', 'point_of_interest', 'establishment']",111台灣台北市士林區仰德大道二段11巷11號,121.5415515,25.1034581,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJu5lKjwuuQjQRdYFBBazYJN0,陽明山第二展望臺,4.3,55,"['point_of_interest', 'establishment']",112台灣台北市北投區陽投公路,121.531656,25.143547,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJFxw7ExesQjQRtq2B40oOyVw,劍南山夜景,4.1,2263,"['tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區自強隧道181號,121.5499177,25.0898918,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJjXn-AuStQjQRK5PKUue_X8E,陽明山第一展望臺,3.6,18,"['point_of_interest', 'establishment']",112台灣台北市北投區陽投公路83號,121.5432655,25.1428721,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJPbpKFZmtQjQRqFOV1alKsiQ,真愛桃花源 庭園餐廳,4.3,1071,"['restaurant', 'food', 'point_of_interest', 'establishment']",111台灣台北市士林區華岡路30號,121.5427181,25.1381423,OPERATIONAL
C1_379000000A_000269,陽明山夜景,臺北市,士林區,,ChIJwX_2d--xQjQRl62hZrn_ua8,大屯山助航台觀景臺,4.7,1216,"['point_of_interest', 'establishment']",112台灣台北市北投區大屯山車道,121.5226785,25.1747248,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJ58NTVEBTXTQRldwv0rWDzlk,汐止基隆河自行車道,4.5,108,"['point_of_interest', 'establishment']",221台灣新北市汐止區汐止基隆河自行車道,121.6484705,25.067679,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJ2YjF__VRXTQRtvxhHOjcFVE,七堵基隆河自行車道,4.5,30,"['point_of_interest', 'establishment']",206台灣基隆市七堵區八德路2-16號,121.7196783,25.1008909,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJnfTWtAmsQjQR20CBG3O3NHo,台北市河濱自行車租借站大佳站,4.3,295,"['point_of_interest', 'establishment']",104台灣台北市中山區濱江街199巷,121.539441,25.0737728,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJoxwgmQCsQjQRseq7tt1OFuU,大佳河濱公園,4.4,10445,"['park', 'point_of_interest', 'establishment']",104台灣台北市中山區濱江街5號,121.5411006,25.07469,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJH4IJxFOpQjQR6Kp2INUhTlo,圓山河濱公園,4.3,615,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區,121.526473,25.073778,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJdVZ7u1JSXTQRtAFX14vhTPI,基隆河河濱車道,4.0,66,"['park', 'point_of_interest', 'establishment']","號, No. 48堵南街七堵區基隆市台灣 206",121.6844932,25.0837764,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJYa5wFfavQjQRxPwkDQYIwCQ,淡水河岸自行車道,4.4,385,"['tourist_attraction', 'point_of_interest', 'establishment']",251台灣新北市淡水區,121.4468919,25.166715,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJfeBVFAusQjQRClJKX4gZ-OE,美堤河濱公園,4.5,9965,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區樂群一路基隆河基16號水門,121.5608673,25.0753765,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJaeqW0HOsQjQRL8g-8YTtW7E,台北市河濱自行車租借站美堤站,4.4,292,"['point_of_interest', 'establishment']",10491台灣台北市中山區美堤河濱公園內,121.5615703,25.0758786,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJAQAAAAD_ZzQRmit0UHKQC4Y,新莊河濱自行車道,4.4,110,"['tourist_attraction', 'point_of_interest', 'establishment']",241台灣新北市新莊區環河路大漢溪自行車道,121.4424939,25.0205596,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJdUKORZ6sQjQRtdW2SCu-UpQ,南湖右岸河濱公園,4.2,667,"['park', 'point_of_interest', 'establishment']",114台灣台北市內湖區安康路32巷,121.594996,25.060782,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJlzu8tBapQjQRNcAgGi3N7r8,台北市河濱自行車租借站大稻埕站,3.8,154,"['point_of_interest', 'establishment']",103台灣台北市大同區大稻埕碼頭,121.5073172,25.0558135,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJayiFwFOpQjQRC7IsTK_Jwbo,基十號疏散門,4.4,211,"['park', 'point_of_interest', 'establishment']",10491台灣台北市中山區濱江街,121.529558,25.073005,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJHbe4QgOoQjQRpab892gw7nY,迎風河濱公園,4.4,546,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",104台灣台北市中山區濱江街對面,121.547043,25.074188,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJGxGJIgCpQjQRAngqNRUOvGI,河濱自行車道,,0,"['park', 'point_of_interest', 'establishment']",100台灣台北市大安區師大路堤外河濱自行車道,121.5231177,25.0186921,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJ6Qbq9wmtQjQRXhmJ0M01DWM,觀山自由車練習場,4.3,58,"['park', 'point_of_interest', 'establishment']",105台灣台北市松山區撫遠街043號,121.5691133,25.0683974,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJl4IIXHOsQjQRpc-qhwXMXiY,美堤河濱公園越野賽車場,4.4,43,"['point_of_interest', 'establishment']",10491台灣台北市中山區基隆 河 基 16 號 水門,121.5610346,25.0744757,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJ27XyXQesQjQRlIj4LXc7lr4,大佳河濱公園,4.6,29,"['transit_station', 'point_of_interest', 'establishment']",10491台灣台北市中山區,121.54375,25.07353,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJp81dAJurQjQRaYwFFXyVOcA,台北市河濱自行車租借站 (彩虹站),3.9,67,"['point_of_interest', 'establishment']",114台灣台北市內湖區環東大道,121.5742564,25.0532959,OPERATIONAL
C1_379000000A_000270,基隆河河濱自行車道,臺北市,中山區,,ChIJ-5xGkFSpQjQRtTKg7ogYA5I,花博大佳河濱公園區,4.5,346,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區濱江街5號,121.5371406,25.0748126,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJV_wfD-irQjQRtxgLA473SFc,臺北小巨蛋,4.1,17,"['transit_station', 'point_of_interest', 'establishment']",105台灣台北市松山區,121.5488431,25.0520134,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJcVe4HuirQjQRWHrzxtVRImg,台北小巨蛋,4.5,26341,"['stadium', 'point_of_interest', 'establishment']",105037台灣台北市松山區南京東路四段2號,121.5501199,25.0506849,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJj51KzumrQjQR56km1rcHcuQ,台北小巨蛋,4.3,405,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",10553台灣台北市松山區南京東路4段10之1號,121.551879,25.051668,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJzWBVbOirQjQRaU_MzeYY5lg,臺北小巨蛋,4.5,2,"['transit_station', 'point_of_interest', 'establishment']",105台灣台北市松山區,121.54927,25.052646,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJo6UgbeirQjQR8rFYQj2fAKM,臺北小巨蛋,3.8,8,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",105台灣台北市松山區,121.54927,25.05256,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJ6UY1eSSrQjQR4Nec0-VyEsI,台北小巨蛋展覽廳,4.8,4,"['point_of_interest', 'store', 'establishment']",105台灣台北市松山區南京東路四段,121.5503854,25.050113,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJd6_0dOirQjQR7ZiAUCfBngk,臺北小巨蛋,4.5,2,"['transit_station', 'point_of_interest', 'establishment']",105台灣台北市松山區,121.5486698,25.052832,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJi67qDuirQjQR7HMSKiDIEc8,臺北小巨蛋,4.8,6,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",105台灣台北市松山區,121.5488445,25.0521371,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJcVe4HuirQjQRzfVzaoF5dso,臺北小巨蛋冰上樂園,4.1,2657,"['point_of_interest', 'establishment']",105台灣台北市松山區南京東路四段2號2樓,121.5504786,25.0510986,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJORpiN-irQjQRxA7uJR8mCpo,【小巨蛋一館】4funBase魔方貝斯 密室逃脫｜企業訓練｜實境遊戲｜沈浸娛樂｜台北密室逃脫,4.8,694,"['point_of_interest', 'establishment']",105台灣台北市松山區南京東路四段25號5樓,121.5505771,25.0519756,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJcVe4HuirQjQRMIMGtzGcRFY,小巨蛋Leader鐵人,4.9,19,"['point_of_interest', 'establishment']",105台灣台北市松山區南京東路四段2號7店鋪1樓 No,121.5497671,25.0513457,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJzQHFbH2rQjQRA4lxpPoVTEM,大魯閣Roller186滑輪場 小巨蛋館,4.7,1618,"['point_of_interest', 'establishment']",105037台灣台北市松山區南京東路四段2號1樓,121.5497293,25.0510696,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJ64OIuRurQjQRmUn-_uzcCX0,鹿境早午餐 小巨蛋店 Arrival Brunch & Cafe - 早午餐推薦 ｜ 餐廳 ｜小巨蛋早午餐 ｜ 包場 ｜ 法式吐司 ｜ 漢堡｜小巨蛋早午餐｜台北早午餐推薦,4.7,1557,"['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",105台灣台北市松山區南京東路四段133巷4弄26號,121.5541545,25.0523043,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJJ-GG2EqrQjQRMexzV5r8raY,嘟嘟房(台北小巨蛋站),3.5,130,"['parking', 'point_of_interest', 'establishment']",105台灣台北市松山區南京東路四段2號,121.5493997,25.0500319,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJPUfv_eerQjQRQNOZrr1uK7s,南京敦化路口(小巨蛋),4.3,17,"['transit_station', 'point_of_interest', 'establishment']",105台灣台北市松山區,121.54819,25.0517325,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJkSEqtTmrQjQRcuFirqKkWI4,營養超人小巨蛋店,5.0,32,"['point_of_interest', 'establishment']","1樓 後棟, No. 1號敦化南路1段松山區台北市台灣 105",121.5496404,25.0478036,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJHy61KmerQjQR8yhICwzF4lI,Kingmauii 金茂宜咖啡 台北小巨蛋直營店,4.9,1483,"['restaurant', 'point_of_interest', 'store', 'food', 'establishment']",10595台灣台北市松山區南京東路四段75巷14弄1號1樓,121.5536325,25.0521791,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJbW7fvMCrQjQRyIzMUmICuUA,小木屋鬆餅 台北小巨蛋店,3.7,38,"['restaurant', 'point_of_interest', 'food', 'establishment']",105台灣台北市松山區健康路6號,121.5526827,25.0520691,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJHfWlH-irQjQRaQatIwAMC4g,華城電機充電站(台北小巨蛋停車場),4.3,3,"['point_of_interest', 'establishment']",105台灣台北市松山區南京東路四段2號B2樓,121.549712,25.051172,OPERATIONAL
C1_379000000A_000271,臺北小巨蛋,臺北市,松山區,,ChIJZeKfOparQjQRprVBm2BhONQ,巨蛋通 新奇專賣-台北.松山(玩具店，禮品店，海洋迪士尼專賣 .買交換禮物，禮品雜貨屋，吉伊卡哇日本玩具店，小巨蛋附近玩具店),4.7,11,"['point_of_interest', 'store', 'establishment']","1樓, No. 5號南京東路四段53巷3弄松山區台北市台灣 105",121.5508365,25.0522591,OPERATIONAL
C1_379000000A_000272,松山慈惠堂,臺北市,信義區,,ChIJwTIvWAmrQjQRqIYE2mEtbuY,松山慈惠堂,4.5,3371,"['place_of_worship', 'point_of_interest', 'establishment']",110台灣台北市信義區福德街251巷33號,121.5874838,25.0365198,OPERATIONAL
C1_379000000A_000272,松山慈惠堂,臺北市,信義區,,ChIJY3pTWQmrQjQRConCcyc9z0I,松山慈惠堂 香客大樓,4.2,81,"['lodging', 'point_of_interest', 'establishment']",台灣台北市信義區110,121.5872897,25.0365459,OPERATIONAL
C1_379000000A_000272,松山慈惠堂,臺北市,信義區,,ChIJ6XzF9FWrQjQR1U0ztsQNUa8,台北 信義慈惠堂,5.0,1,"['place_of_worship', 'point_of_interest', 'establishment']",110台灣台北市信義區110,121.5728744,25.0258127,OPERATIONAL
C1_379000000A_000273,華江雁鴨自然公園,臺北市,萬華區,,ChIJMXzkvaupQjQRmTCbwfV7DpU,華江雁鴨自然公園,4.1,1059,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",108台灣台北市萬華區柳鄉里,121.4952208,25.0387025,OPERATIONAL
C1_379000000A_000274,北投垃圾焚化廠_觀景台,臺北市,北投區,,ChIJTc3E_eauQjQRRcWFjnQJm4Y,北投焚化爐景觀台,4.2,1146,"['tourist_attraction', 'point_of_interest', 'establishment']",112台灣台北市北投區洲美街271號,121.4992616,25.1079523,OPERATIONAL
C1_379000000A_000275,淡水老街,新北市,淡水區,,ChIJkf3MYFilQjQRxSE-z1AbDKQ,淡水老街,4.4,29269,"['tourist_attraction', 'point_of_interest', 'establishment']",251台灣新北市淡水區中正路1號,121.4440921,25.168927,OPERATIONAL
C1_379000000A_000275,淡水老街,新北市,淡水區,,ChIJ6aZ4lROlQjQR0htPvOMYvGo,淡水老街,4.6,168,"['tourist_attraction', 'point_of_interest', 'establishment']",251台灣新北市淡水區公明街42號,121.4430402,25.1689042,OPERATIONAL
C1_379000000A_000279,八里渡船頭老街,新北市,八里區,,ChIJf9weG2alQjQRNlsOIbBhu6E,八里渡船頭老街,4.2,33192,"['tourist_attraction', 'point_of_interest', 'establishment']",249台灣新北市八里區渡船頭街,121.4347089,25.1584429,OPERATIONAL
C1_379000000A_000283,烏來瀑布,新北市,烏來區,,ChIJ2fpFp28GaDQR3N-e1P4HJ-8,烏來瀑布,4.3,17002,"['tourist_attraction', 'point_of_interest', 'establishment']",233台灣新北市烏來區瀑布路16號,121.5519459,24.8474426,OPERATIONAL
C1_379000000A_000286,國定古蹟林本源園邸,新北市,板橋區,,ChIJ-bWxkQKoQjQRclXL_gr5kbg,林本源園邸,4.4,16163,"['tourist_attraction', 'point_of_interest', 'establishment']",220台灣新北市板橋區西門街9號,121.4546023,25.0110814,OPERATIONAL
C1_379000000A_000291,微風運河,新北市,五股區,,ChIJn3GFCK2oQjQRRqOcLlTEIVc,微風運河,4.5,2127,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",248台灣新北市蘆洲區二重疏洪道,121.4573214,25.0948697,OPERATIONAL
C1_379000000A_000294,南港公園,臺北市,南港區,,ChIJkQEb8HKrQjQRD-ftkugwALQ,南港公園（防災公園）,4.5,8524,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",115台灣台北市南港區東新街170-1號,121.5919375,25.0430682,OPERATIONAL
C1_379000000A_000294,南港公園,臺北市,南港區,,ChIJu81IDV6rQjQRsY3erxetd_Q,南興公園,4.1,741,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",115台灣台北市南港區115,121.6068283,25.0540606,OPERATIONAL
C1_379000000A_000294,南港公園,臺北市,南港區,,ChIJCWOfIXOrQjQRzFAUT9Eq-Y4,南港公園共融遊戲場,4.5,175,"['point_of_interest', 'establishment']",115台灣台北市南港區東新街170之1號,121.591044,25.0419294,OPERATIONAL
C1_379000000A_000294,南港公園,臺北市,南港區,,ChIJ8XHS0nOrQjQRx2oLeMHE0v8,後山埤,4.4,370,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",115台灣台北市南港區東新街170之1號,121.5913479,25.0431955,OPERATIONAL
C1_379000000A_000294,南港公園,臺北市,南港區,,ChIJEUc0JHKrQjQRM-HeZj1hx1M,南港公園,4.6,13,"['transit_station', 'point_of_interest', 'establishment']",115台灣台北市南港區,121.59207,25.045967,OPERATIONAL
C1_379000000A_000295,水湳洞遊客中心_山城美館,新北市,瑞芳區,,ChIJ1Ynrz_5EXTQRGchwFaaZnzM,山城美館,4.3,296,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",224台灣新北市瑞芳區輕便路117號之2,121.8442563,25.1090507,OPERATIONAL
C1_379000000A_000313,忠孝碼頭,新北市,三重區,,ChIJPT6dShqpQjQRPN3Q6XTiULQ,忠孝碼頭,4.5,150,"['natural_feature', 'establishment']",241台灣新北市三重區忠孝碼頭,121.5000572,25.0560922,
C1_379000000A_000317,興隆公園,臺北市,文山區,,ChIJI9Bx_hCqQjQRS2qe08fywwE,興隆公園,4.2,2831,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",116台灣台北市文山區仙岩路128號,121.551094,25.0001488,OPERATIONAL
C1_379000000A_000318,仙岩公園,臺北市,文山區,,ChIJ5ZtXDRCqQjQRjJGuRBQmwgY,仙岩公園,4.0,329,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",116台灣台北市文山區仙岩路16巷36號,121.549685,24.998029,OPERATIONAL
C1_379000000A_000319,青年公園,臺北市,萬華區,,ChIJZQF167upQjQRqA9HhykFV-c,青年公園,4.4,15728,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",108台灣台北市萬華區水源路199號,121.5052778,25.0230556,OPERATIONAL
C1_379000000A_000347,大稻埕戲苑,臺北市,大同區,,ChIJeXELiROpQjQRMWTKTTs6OtA,大稻埕戲苑,4.4,1402,"['point_of_interest', 'establishment']",103台灣台北市大同區迪化街一段21號,121.5105133,25.0548763,OPERATIONAL
C1_379000000A_000347,大稻埕戲苑,臺北市,大同區,,ChIJtVMNiBOpQjQRnBn-PTspUv0,大稻埕劇場,4.5,59,"['movie_theater', 'point_of_interest', 'establishment']",103台灣台北市大同區迪化街一段21號,121.51055,25.054862,OPERATIONAL
C1_379000000A_000348,臺北市交通資訊中心,臺北市,大同區,,ChIJi0Cq6W2pQjQR17-j5u5bHjI,臺北市交通資訊中心,4.7,12,"['tourist_attraction', 'point_of_interest', 'establishment']",103台灣台北市大同區華陰街32號2樓,121.518854,25.0492828,OPERATIONAL
C1_379000000A_000349,河流彎曲之處，域見繁花光穹,臺北市,松山區,,ChIJaQL2pJ6rQjQR-w0i3CwUrxo,松山,4.4,2017,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",105台灣台北市松山區松山路11號,121.5782834,25.049284,OPERATIONAL
C1_379000000A_000349,河流彎曲之處，域見繁花光穹,臺北市,松山區,,ChIJaarr9MerQjQR1wVIZ9h8B5k,域見室所設計有限公司,,0,"['general_contractor', 'point_of_interest', 'establishment']",105台灣台北市松山區延壽街330巷8弄7號1樓,121.5593555,25.0557332,OPERATIONAL
C1_379000000A_000349,河流彎曲之處，域見繁花光穹,臺北市,松山區,,ChIJIa-yEpyrQjQRyKkO7C2tuWo,彩虹橋,4.3,4464,"['tourist_attraction', 'point_of_interest', 'establishment']",105台灣台北市松山區松河街180號,121.5766513,25.0521487,OPERATIONAL
